stock_code,description,abc_class,period_type,period,model,forecast,safety_stock,target_inventory,actual,n_months,months_included,complete,source,run_id
21718,RED METAL BEACH SPADE,A,quarter,2011-Q4,M2_gbm_poisson,170.501210,374.388849,547,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21719,LOVELY BONBON STICKER SHEET,C,quarter,2011-Q4,M2_gbm_poisson,119.710013,131.513119,253,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21720,CAKE SHOP  STICKER SHEET,B,quarter,2011-Q4,M2_gbm_poisson,16.961537,88.595469,108,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21721,CANDY SHOP  STICKER SHEET,B,quarter,2011-Q4,M2_gbm_poisson,37.664445,204.454768,244,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21722,SWEET PUDDING STICKER SHEET,C,quarter,2011-Q4,M2_gbm_poisson,40.830595,100.906430,144,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21723,ALPHABET HEARTS STICKER SHEET,C,quarter,2011-Q4,M2_gbm_poisson,70.415050,129.038260,201,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21724,PANDA AND BUNNIES STICKER SHEET,C,quarter,2011-Q4,M2_gbm_poisson,137.260920,137.524714,276,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21725,SWEETIES  STICKERS,B,quarter,2011-Q4,M2_gbm_poisson,62.054765,146.908899,210,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21726,MULTI HEARTS  STICKERS,C,quarter,2011-Q4,M2_gbm_poisson,49.715703,214.008145,265,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21730,GLASS STAR FROSTED T-LIGHT HOLDER,A,quarter,2011-Q4,M2_gbm_poisson,136.184116,117.688037,255,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21731,RED TOADSTOOL LED NIGHT LIGHT,A,quarter,2011-Q4,M2_gbm_poisson,4267.747648,2995.369397,7265,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21733,RED HANGING HEART T-LIGHT HOLDER,A,quarter,2011-Q4,M2_gbm_poisson,2251.209021,2232.322987,4486,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21735,TWO DOOR CURIO CABINET,A,quarter,2011-Q4,M2_gbm_poisson,35.502914,75.751743,113,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21736,GOLD SCROLL GLASS T-LIGHT HOLDER,C,quarter,2011-Q4,M2_gbm_poisson,1.694538,14.331819,17,0.000000,1,2011-10,False,holdout_simulation,20260824T181001Z-27103c
21738,COSY SLIPPER SHOES SMALL  RED,B,quarter,2011-Q4,M2_gbm_poisson,11.789183,46.371894,60,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21739,COSY SLIPPER SHOES SMALL GREEN,C,quarter,2011-Q4,M2_gbm_poisson,188.362328,65.544370,255,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21741,COSY SLIPPER SHOES LARGE GREEN,B,quarter,2011-Q4,M2_gbm_poisson,73.388040,66.297771,141,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21742,LARGE ROUND WICKER PLATTER,B,quarter,2011-Q4,M2_gbm_poisson,115.598576,50.736813,168,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21743,STAR PORTABLE TABLE LIGHT,A,quarter,2011-Q4,M2_gbm_poisson,27.595184,181.360175,211,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21744,SNOWFLAKE PORTABLE TABLE LIGHT,B,quarter,2011-Q4,M2_gbm_poisson,353.379222,84.832395,439,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21745,GAOLERS KEYS DECORATIVE GARDEN,A,quarter,2011-Q4,M2_gbm_poisson,358.474571,295.581206,656,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21746,SMALL RED RETROSPOT WINDMILL,A,quarter,2011-Q4,M2_gbm_poisson,296.045574,1005.332475,1303,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21747,SMALL SKULL WINDMILL,B,quarter,2011-Q4,M2_gbm_poisson,72.451704,321.306156,395,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21749,LARGE RED RETROSPOT WINDMILL,A,quarter,2011-Q4,M2_gbm_poisson,83.692988,486.353023,571,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21750,LARGE SKULL WINDMILL,C,quarter,2011-Q4,M2_gbm_poisson,28.469517,71.237462,101,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21754,HOME BUILDING BLOCK WORD,A,quarter,2011-Q4,M2_gbm_poisson,640.250517,394.839259,1037,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21755,LOVE BUILDING BLOCK WORD,A,quarter,2011-Q4,M2_gbm_poisson,500.487236,509.728199,1012,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21756,BATH BUILDING BLOCK WORD,A,quarter,2011-Q4,M2_gbm_poisson,157.726798,131.199566,291,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21758,VINTAGE SHELLS PRINT,C,quarter,2011-Q4,M2_gbm_poisson,30.782817,34.208092,66,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21761,WOOD AND GLASS MEDICINE CABINET,B,quarter,2011-Q4,M2_gbm_poisson,9.462558,5.559385,17,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21763,VINTAGE WOODEN BAR STOOL,B,quarter,2011-Q4,M2_gbm_poisson,6.807589,7.337831,16,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21770,OPEN CLOSED METAL SIGN,A,quarter,2011-Q4,M2_gbm_poisson,654.796321,440.114696,1097,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21773,DECORATIVE ROSE BATHROOM BOTTLE,B,quarter,2011-Q4,M2_gbm_poisson,179.077718,168.775104,349,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21774,DECORATIVE CATS BATHROOM BOTTLE,B,quarter,2011-Q4,M2_gbm_poisson,329.308383,243.122961,575,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21775,DECORATIVE FLORE BATHROOM BOTTLE,B,quarter,2011-Q4,M2_gbm_poisson,162.320307,94.475435,258,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21781,MA CAMPAGNE CUTLERY BOX,A,quarter,2011-Q4,M2_gbm_poisson,10.685235,66.452531,78,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21784,SHOE SHINE BOX,A,quarter,2011-Q4,M2_gbm_poisson,10.130576,28.745952,40,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21786,POLKADOT RAIN HAT,B,quarter,2011-Q4,M2_gbm_poisson,491.816971,889.505151,1383,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21787,RAIN PONCHO RETROSPOT,A,quarter,2011-Q4,M2_gbm_poisson,3409.950798,2598.040917,6010,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21788,KIDS RAIN MAC BLUE,B,quarter,2011-Q4,M2_gbm_poisson,394.889792,450.887982,848,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21789,KIDS RAIN MAC PINK,B,quarter,2011-Q4,M2_gbm_poisson,369.521705,283.682460,655,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21790,VINTAGE SNAP CARDS,A,quarter,2011-Q4,M2_gbm_poisson,5092.461500,2893.287299,7988,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21791,VINTAGE HEADS AND TAILS CARD GAME,A,quarter,2011-Q4,M2_gbm_poisson,2463.009499,1407.409188,3872,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21792,CLASSIC FRENCH STYLE BASKET GREEN,B,quarter,2011-Q4,M2_gbm_poisson,15.723979,56.677711,74,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21793,CLASSIC FRENCH STYLE BASKET BROWN,C,quarter,2011-Q4,M2_gbm_poisson,129.920903,41.498054,173,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21794,CLASSIC FRENCH STYLE BASKET NATURAL,B,quarter,2011-Q4,M2_gbm_poisson,161.468399,93.483696,256,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21801,CHRISTMAS TREE DECORATION WITH BELL,B,quarter,2011-Q4,M2_gbm_poisson,403.654800,850.133582,1255,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21802,CHRISTMAS TREE HEART DECORATION,B,quarter,2011-Q4,M2_gbm_poisson,940.283306,714.514234,1656,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21803,CHRISTMAS TREE STAR DECORATION,B,quarter,2011-Q4,M2_gbm_poisson,993.877312,718.083369,1713,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21804,WHITE CHRISTMAS GARLAND STARS TREES,B,quarter,2011-Q4,M2_gbm_poisson,186.684489,53.622158,242,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21807,WHITE CHRISTMAS STAR DECORATION,B,quarter,2011-Q4,M2_gbm_poisson,182.020228,276.510555,460,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21808,"CHRISTMAS GARLAND STARS,TREES",B,quarter,2011-Q4,M2_gbm_poisson,143.373502,56.141467,202,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21809,CHRISTMAS HANGING TREE WITH BELL,B,quarter,2011-Q4,M2_gbm_poisson,1420.150294,202.223367,1624,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21810,CHRISTMAS HANGING STAR WITH BELL,B,quarter,2011-Q4,M2_gbm_poisson,3091.453229,327.713908,3421,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21811,HANGING HEART WITH BELL,B,quarter,2011-Q4,M2_gbm_poisson,3047.336300,340.877099,3390,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21812,GARLAND WITH HEARTS AND BELLS,B,quarter,2011-Q4,M2_gbm_poisson,229.547673,53.455418,285,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21813,GARLAND WITH STARS AND BELLS,B,quarter,2011-Q4,M2_gbm_poisson,308.176930,80.445028,390,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21814,HEART T-LIGHT HOLDER,B,quarter,2011-Q4,M2_gbm_poisson,48.072714,36.859540,86,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21815,STAR  T-LIGHT HOLDER,B,quarter,2011-Q4,M2_gbm_poisson,78.177180,87.008698,166,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21816,CHRISTMAS TREE T-LIGHT HOLDER,C,quarter,2011-Q4,M2_gbm_poisson,47.676986,68.288402,117,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21817,GLITTER CHRISTMAS TREE,C,quarter,2011-Q4,M2_gbm_poisson,709.609455,143.276927,854,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21818,GLITTER CHRISTMAS HEART,B,quarter,2011-Q4,M2_gbm_poisson,1524.490470,371.475996,1897,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21819,GLITTER CHRISTMAS STAR,B,quarter,2011-Q4,M2_gbm_poisson,1419.284560,454.370433,1875,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21820,GLITTER HEART GARLAND WITH BELLS,B,quarter,2011-Q4,M2_gbm_poisson,146.092741,86.609911,234,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21821,GLITTER STAR GARLAND WITH BELLS,B,quarter,2011-Q4,M2_gbm_poisson,159.026078,73.885693,234,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21822,GLITTER CHRISTMAS TREE WITH BELLS,C,quarter,2011-Q4,M2_gbm_poisson,424.447574,91.158817,516,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21823,PAINTED METAL HEART WITH HOLLY BELL,B,quarter,2011-Q4,M2_gbm_poisson,1116.912155,595.977242,1714,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21824,PAINTED METAL STAR WITH HOLLY BELLS,B,quarter,2011-Q4,M2_gbm_poisson,1383.139530,345.494748,1730,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21828,EIGHT PIECE SNAKE  SET,B,quarter,2011-Q4,M2_gbm_poisson,145.662087,76.765319,224,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21829,DINOSAUR KEYRINGS ASSORTED,B,quarter,2011-Q4,M2_gbm_poisson,1654.643583,1839.516383,3495,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21830,ASSORTED CREEPY CRAWLIES,B,quarter,2011-Q4,M2_gbm_poisson,456.303906,833.753798,1291,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21832,CHOCOLATE CALCULATOR,A,quarter,2011-Q4,M2_gbm_poisson,278.484929,188.004330,468,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21833,CAMOUFLAGE LED TORCH,A,quarter,2011-Q4,M2_gbm_poisson,939.753383,950.801362,1891,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21841,BABY MOUSE RED GINGHAM DRESS,B,quarter,2011-Q4,M2_gbm_poisson,91.709095,37.685639,131,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21843,RED RETROSPOT CAKE STAND,A,quarter,2011-Q4,M2_gbm_poisson,480.899515,321.840910,805,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21844,RED RETROSPOT MUG,A,quarter,2011-Q4,M2_gbm_poisson,360.509622,452.676460,815,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21845,DAIRY MAID STRIPE MUG,B,quarter,2011-Q4,M2_gbm_poisson,530.250172,241.818928,773,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21846,PINK DIAMANTE PEN IN GIFT BOX,A,quarter,2011-Q4,M2_gbm_poisson,59.450388,163.479308,225,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21847,GREEN  DIAMANTE PEN IN GIFT BOX,C,quarter,2011-Q4,M2_gbm_poisson,18.838320,37.884891,59,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21849,SILVER DIAMANTE PEN IN GIFT BOX,B,quarter,2011-Q4,M2_gbm_poisson,39.619344,97.051290,139,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21850,BLUE  DIAMANTE PEN IN GIFT BOX,C,quarter,2011-Q4,M2_gbm_poisson,38.809587,54.078029,94,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21851,LILAC DIAMANTE PEN IN GIFT BOX,B,quarter,2011-Q4,M2_gbm_poisson,37.428755,65.644780,105,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21864,UNION JACK FLAG PASSPORT COVER,A,quarter,2011-Q4,M2_gbm_poisson,157.509936,175.140763,334,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21865,PINK UNION JACK  PASSPORT COVER,B,quarter,2011-Q4,M2_gbm_poisson,73.692820,128.068636,204,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21866,UNION JACK FLAG LUGGAGE TAG,B,quarter,2011-Q4,M2_gbm_poisson,184.573145,231.832472,418,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21867,PINK UNION JACK  LUGGAGE TAG,B,quarter,2011-Q4,M2_gbm_poisson,103.998986,173.748458,279,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21868,POTTING SHED TEA MUG,A,quarter,2011-Q4,M2_gbm_poisson,173.329922,807.664167,983,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21870,I CAN ONLY PLEASE ONE PERSON MUG,A,quarter,2011-Q4,M2_gbm_poisson,10.132700,194.649311,206,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21871,SAVE THE PLANET MUG,A,quarter,2011-Q4,M2_gbm_poisson,1433.201900,1603.428367,3038,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21872,GLAMOROUS  MUG,A,quarter,2011-Q4,M2_gbm_poisson,518.970655,612.248576,1133,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21873,IF YOU CAN'T STAND THE HEAT MUG,B,quarter,2011-Q4,M2_gbm_poisson,459.385665,115.821298,577,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21874,GIN AND TONIC MUG,A,quarter,2011-Q4,M2_gbm_poisson,808.207366,391.329602,1201,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21875,KINGS CHOICE MUG,A,quarter,2011-Q4,M2_gbm_poisson,325.407108,738.260374,1065,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21876,POTTERING MUG,A,quarter,2011-Q4,M2_gbm_poisson,930.039590,606.100972,1538,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21877,HOME SWEET HOME MUG,A,quarter,2011-Q4,M2_gbm_poisson,1591.876570,1777.041201,3371,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,A,quarter,2011-Q4,M2_gbm_poisson,179.301259,938.330603,1120,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21879,HEARTS GIFT TAPE,C,quarter,2011-Q4,M2_gbm_poisson,115.638366,147.498591,265,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21880,RED RETROSPOT TAPE,C,quarter,2011-Q4,M2_gbm_poisson,487.188531,138.675372,628,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21881,CUTE CATS TAPE,C,quarter,2011-Q4,M2_gbm_poisson,143.725706,118.056715,263,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21882,SKULLS TAPE,C,quarter,2011-Q4,M2_gbm_poisson,136.370593,132.921497,272,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21883,STARS GIFT TAPE,B,quarter,2011-Q4,M2_gbm_poisson,290.217066,196.563544,488,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21884,CAKES AND BOWS GIFT  TAPE,C,quarter,2011-Q4,M2_gbm_poisson,138.529590,219.319683,359,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21888,BINGO SET,A,quarter,2011-Q4,M2_gbm_poisson,770.855312,471.431799,1244,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21889,WOODEN BOX OF DOMINOES,A,quarter,2011-Q4,M2_gbm_poisson,2449.235614,1879.187392,4330,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21890,S/6 WOODEN SKITTLES IN COTTON BAG,A,quarter,2011-Q4,M2_gbm_poisson,321.384519,514.890314,838,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21891,TRADITIONAL WOODEN SKIPPING ROPE,A,quarter,2011-Q4,M2_gbm_poisson,2319.000306,1237.500622,3558,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21892,TRADITIONAL WOODEN CATCH CUP GAME,A,quarter,2011-Q4,M2_gbm_poisson,1002.232510,934.277854,1937,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21894,POTTING SHED SEED ENVELOPES,B,quarter,2011-Q4,M2_gbm_poisson,174.170355,197.737784,373,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21896,POTTING SHED TWINE,A,quarter,2011-Q4,M2_gbm_poisson,80.371129,250.211642,332,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21897,POTTING SHED CANDLE CITRONELLA,B,quarter,2011-Q4,M2_gbm_poisson,1.727763,31.498666,34,0.000000,1,2011-10,False,holdout_simulation,20260824T181001Z-27103c
21898,POTTING SHED ROSE CANDLE,B,quarter,2011-Q4,M2_gbm_poisson,1.727763,20.275591,23,0.000000,1,2011-10,False,holdout_simulation,20260824T181001Z-27103c
21899,"KEY FOB , GARAGE DESIGN",A,quarter,2011-Q4,M2_gbm_poisson,633.835150,839.853509,1475,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21900,"KEY FOB , SHED",A,quarter,2011-Q4,M2_gbm_poisson,757.237556,1027.796475,1787,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21901,"KEY FOB , BACK DOOR",A,quarter,2011-Q4,M2_gbm_poisson,537.791059,645.135143,1185,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21902,"KEY FOB , FRONT  DOOR",B,quarter,2011-Q4,M2_gbm_poisson,457.297214,489.354979,948,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21903,MAN FLU METAL SIGN,A,quarter,2011-Q4,M2_gbm_poisson,259.027036,238.025527,498,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21904,HOUSE WRECKING METAL SIGN,B,quarter,2011-Q4,M2_gbm_poisson,4.138999,37.960416,44,0.000000,2,2011-10;2011-11,False,holdout_simulation,20260824T181001Z-27103c
21905,MORE BUTTER METAL SIGN,B,quarter,2011-Q4,M2_gbm_poisson,289.495016,169.404655,460,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21906,PHARMACIE FIRST AID TIN,A,quarter,2011-Q4,M2_gbm_poisson,188.695816,237.204794,427,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21907,I'M ON HOLIDAY METAL SIGN,A,quarter,2011-Q4,M2_gbm_poisson,590.563142,534.806152,1127,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21908,CHOCOLATE THIS WAY METAL SIGN,A,quarter,2011-Q4,M2_gbm_poisson,1215.488432,750.310724,1967,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21911,GARDEN METAL SIGN,A,quarter,2011-Q4,M2_gbm_poisson,1.654136,53.562679,56,0.000000,1,2011-10,False,holdout_simulation,20260824T181001Z-27103c
21912,VINTAGE SNAKES & LADDERS,A,quarter,2011-Q4,M2_gbm_poisson,446.648687,226.860752,676,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21913,VINTAGE SEASIDE JIGSAW PUZZLES,A,quarter,2011-Q4,M2_gbm_poisson,136.895058,199.977847,338,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21914,BLUE HARMONICA IN BOX,A,quarter,2011-Q4,M2_gbm_poisson,2536.242663,1891.813589,4429,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21915,RED  HARMONICA IN BOX,A,quarter,2011-Q4,M2_gbm_poisson,6213.801041,2952.383336,9168,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21916,SET 12 RETRO WHITE CHALK STICKS,A,quarter,2011-Q4,M2_gbm_poisson,1208.717087,1779.262723,2990,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21917,SET 12 KIDS  WHITE CHALK STICKS,B,quarter,2011-Q4,M2_gbm_poisson,1322.524557,1133.248010,2457,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21918,SET 12 KIDS COLOUR  CHALK STICKS,A,quarter,2011-Q4,M2_gbm_poisson,1568.302023,2279.168370,3849,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21922,UNION STRIPE WITH FRINGE  HAMMOCK,A,quarter,2011-Q4,M2_gbm_poisson,96.993218,279.179981,378,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21925,UNION STRIPE CUSHION COVER,B,quarter,2011-Q4,M2_gbm_poisson,97.862361,225.054156,324,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21926,RED/CREAM STRIPE CUSHION COVER,B,quarter,2011-Q4,M2_gbm_poisson,137.529844,196.773581,335,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21927,BLUE/CREAM STRIPE CUSHION COVER,B,quarter,2011-Q4,M2_gbm_poisson,218.350620,135.166580,355,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21928,JUMBO BAG SCANDINAVIAN PAISLEY,A,quarter,2011-Q4,M2_gbm_poisson,2742.927244,2240.224214,4984,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21929,JUMBO BAG PINK VINTAGE PAISLEY,A,quarter,2011-Q4,M2_gbm_poisson,2607.313856,2658.125975,5268,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21930,JUMBO STORAGE BAG SKULLS,A,quarter,2011-Q4,M2_gbm_poisson,2058.740484,1666.884467,3727,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21931,JUMBO STORAGE BAG SUKI,A,quarter,2011-Q4,M2_gbm_poisson,3945.427774,2479.190857,6427,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21932,SCANDINAVIAN PAISLEY PICNIC BAG,A,quarter,2011-Q4,M2_gbm_poisson,569.454050,326.095729,897,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21933,PINK VINTAGE PAISLEY PICNIC BAG,A,quarter,2011-Q4,M2_gbm_poisson,511.989880,320.800293,835,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21934,SKULL SHOULDER BAG,A,quarter,2011-Q4,M2_gbm_poisson,706.633608,352.648674,1061,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21935,SUKI  SHOULDER BAG,A,quarter,2011-Q4,M2_gbm_poisson,936.670782,527.906810,1466,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21936,RED RETROSPOT PICNIC BAG,A,quarter,2011-Q4,M2_gbm_poisson,556.795415,989.880582,1549,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21937,STRAWBERRY   PICNIC BAG,A,quarter,2011-Q4,M2_gbm_poisson,15.712502,690.399885,707,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21942,SKULLS DESIGN FLANNEL,B,quarter,2011-Q4,M2_gbm_poisson,123.000639,107.608480,232,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
21943,CAKES AND RABBITS DESIGN FLANNEL,C,quarter,2011-Q4,M2_gbm_poisson,65.299378,106.058456,173,,3,2011-10;2011-11;2011-12,True,mixed,20260824T181001Z-27103c
