stock_code,description,forecast_origin,target_month,model,prediction,lag_1,rolling_mean_3,abc_class,is_active,status
84927E,FLOWERS TILE HOOK,2011-11,2011-12,M2_gbm_poisson,2.027923,0,0.000000,C,True,Forecast
84927F,PSYCHEDELIC TILE HOOK,2011-11,2011-12,M2_gbm_poisson,57.161294,100,54.000000,C,True,Forecast
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,2011-11,2011-12,M2_gbm_poisson,151.730661,126,138.000000,C,True,Forecast
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,2011-11,2011-12,M2_gbm_poisson,32.136259,26,14.333333,C,True,Forecast
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,2011-11,2011-12,M2_gbm_poisson,49.553195,66,31.666667,C,True,Forecast
84944,SET OF 6 KASHMIR FOLKART BAUBLES,2011-11,2011-12,M2_gbm_poisson,22.315386,6,15.666667,B,True,Forecast
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,700.127383,1801,1294.666667,A,True,Forecast
84946,ANTIQUE SILVER TEA GLASS ETCHED,2011-11,2011-12,M2_gbm_poisson,1100.532388,3389,2159.000000,A,True,Forecast
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,2011-11,2011-12,M2_gbm_poisson,665.899207,1237,1179.666667,A,True,Forecast
84949,SILVER HANGING T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,354.149176,771,582.333333,A,True,Forecast
84950,ASSORTED COLOUR T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,86.227697,210,206.000000,A,True,Forecast
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,2011-11,2011-12,M2_gbm_poisson,49.434345,57,46.000000,C,True,Forecast
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,2011-11,2011-12,M2_gbm_poisson,53.068784,67,24.666667,C,True,Forecast
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,12.075872,8,7.000000,C,True,Forecast
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,7.831515,1,4.000000,C,True,Forecast
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,3.948573,0,1.000000,C,True,Forecast
84963B,BLUE PAINTED KASHMIRI CHAIR,2011-11,2011-12,M2_gbm_poisson,2.219036,0,0.000000,C,True,Forecast
84968A,SET OF 16 VINTAGE ROSE CUTLERY,2011-11,2011-12,M2_gbm_poisson,18.184646,8,18.000000,A,True,Forecast
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,2011-11,2011-12,M2_gbm_poisson,12.357627,7,5.333333,A,True,Forecast
84968D,SET OF 16 VINTAGE RED CUTLERY,2011-11,2011-12,M2_gbm_poisson,6.586143,1,3.666667,A,True,Forecast
84968E,SET OF 16 VINTAGE BLACK CUTLERY,2011-11,2011-12,M2_gbm_poisson,10.680080,3,11.000000,A,True,Forecast
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,2011-11,2011-12,M2_gbm_poisson,6.393130,3,3.333333,B,True,Forecast
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2011-11,2011-12,M2_gbm_poisson,48.621836,46,39.000000,A,True,Forecast
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,314.415574,400,418.666667,A,True,Forecast
84970S,HANGING HEART ZINC T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,310.065830,473,527.000000,A,True,Forecast
84971L,LARGE HEART FLOWERS HOOK,2011-11,2011-12,M2_gbm_poisson,6.189268,2,0.666667,C,True,Forecast
84971S,SMALL HEART FLOWERS HOOK,2011-11,2011-12,M2_gbm_poisson,73.693815,93,106.333333,A,True,Forecast
84974,S/2 ZINC HEART DESIGN PLANTERS,2011-11,2011-12,M2_gbm_poisson,6.591976,1,2.333333,C,True,Forecast
84976,RECTANGULAR SHAPED MIRROR,2011-11,2011-12,M2_gbm_poisson,29.676494,12,28.333333,C,True,Forecast
84978,HANGING HEART JAR T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,595.354837,1253,830.333333,A,True,Forecast
84984A,GREEN PEONY CUSHION COVER,2011-11,2011-12,M2_gbm_poisson,10.709616,6,3.666667,C,True,Forecast
84984B,RED PEONY CUSHION COVER,2011-11,2011-12,M2_gbm_poisson,10.709616,6,3.666667,C,True,Forecast
84984D,ORIENTAL RED C/COVER,2011-11,2011-12,M2_gbm_poisson,9.152134,6,2.666667,C,True,Forecast
84987,SET OF 36 TEATIME PAPER DOILIES,2011-11,2011-12,M2_gbm_poisson,166.654949,384,286.000000,A,True,Forecast
84988,SET OF 72 PINK HEART PAPER DOILIES,2011-11,2011-12,M2_gbm_poisson,255.311637,555,343.666667,A,True,Forecast
84989A,75 GREEN FAIRY CAKE CASES,2011-11,2011-12,M2_gbm_poisson,16.257802,7,4.000000,B,True,Forecast
84991,60 TEATIME FAIRY CAKE CASES,2011-11,2011-12,M2_gbm_poisson,958.662792,1425,1788.000000,A,True,Forecast
84992,72 SWEETHEART FAIRY CAKE CASES,2011-11,2011-12,M2_gbm_poisson,515.885490,918,1097.666667,A,True,Forecast
84993A,75 GREEN PETIT FOUR CASES,2011-11,2011-12,M2_gbm_poisson,48.626881,58,43.333333,C,True,Forecast
84993B,75 BLACK PETIT FOUR CASES,2011-11,2011-12,M2_gbm_poisson,3.168712,0,0.000000,C,True,Forecast
84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,2011-11,2011-12,M2_gbm_poisson,138.612030,273,205.666667,A,True,Forecast
84997B,RED 3 PIECE MINI DOTS CUTLERY SET,2011-11,2011-12,M2_gbm_poisson,217.654081,459,390.333333,A,True,Forecast
84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,2011-11,2011-12,M2_gbm_poisson,277.355090,655,410.000000,A,True,Forecast
84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,2011-11,2011-12,M2_gbm_poisson,390.067768,779,585.000000,A,True,Forecast
85014A,BLACK/BLUE POLKADOT UMBRELLA,2011-11,2011-12,M2_gbm_poisson,98.074117,124,145.000000,A,True,Forecast
85014B,RED RETROSPOT UMBRELLA,2011-11,2011-12,M2_gbm_poisson,116.233520,158,252.333333,A,True,Forecast
85015,SET OF 12  VINTAGE POSTCARD SET,2011-11,2011-12,M2_gbm_poisson,142.345624,349,351.333333,B,True,Forecast
85017B,ENVELOPE 50 BLOSSOM IMAGES,2011-11,2011-12,M2_gbm_poisson,36.781088,9,95.333333,B,True,Forecast
85019A,ROMANTIC IMAGES NOTEBOOK SET,2011-11,2011-12,M2_gbm_poisson,49.435037,52,57.666667,C,True,Forecast
85019B,BLOSSOM  IMAGES NOTEBOOK SET,2011-11,2011-12,M2_gbm_poisson,52.117351,54,100.000000,C,True,Forecast
85019C,CURIOUS  IMAGES NOTEBOOK SET,2011-11,2011-12,M2_gbm_poisson,2.006944,0,0.000000,C,True,Forecast
85020,ROUND PINK HEART MIRROR,2011-11,2011-12,M2_gbm_poisson,12.208385,9,3.000000,C,True,Forecast
85023B,EAU DE NILE JEWELLED PHOTOFRAME,2011-11,2011-12,M2_gbm_poisson,19.171480,7,9.000000,C,True,Forecast
85024B,EAU DE NILE JEWELLED PHOTOFRAME,2011-11,2011-12,M2_gbm_poisson,14.563034,12,4.666667,C,True,Forecast
85024C,PINK SMALL JEWELLED PHOTOFRAME,2011-11,2011-12,M2_gbm_poisson,7.632667,2,2.666667,C,True,Forecast
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,2011-11,2011-12,M2_gbm_poisson,54.593932,71,50.000000,C,True,Forecast
85025C,PINK HEART SHAPE PHOTO FRAME,2011-11,2011-12,M2_gbm_poisson,3.135932,0,0.000000,B,True,Forecast
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,20.323213,10,13.333333,C,True,Forecast
85032A,ROMANTIC IMAGES GIFT WRAP SET,2011-11,2011-12,M2_gbm_poisson,76.525786,105,131.333333,C,True,Forecast
85032B,BLOSSOM IMAGES GIFT WRAP SET,2011-11,2011-12,M2_gbm_poisson,65.482419,81,90.666667,C,True,Forecast
85032C,CURIOUS IMAGES GIFT WRAP SET,2011-11,2011-12,M2_gbm_poisson,68.233752,74,107.000000,C,True,Forecast
85032D,YULETIDE IMAGES GIFT WRAP SET,2011-11,2011-12,M2_gbm_poisson,23.037217,0,112.666667,B,True,Forecast
85034A,3 GARDENIA MORRIS BOXED CANDLES,2011-11,2011-12,M2_gbm_poisson,68.274187,97,147.333333,B,True,Forecast
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,2011-11,2011-12,M2_gbm_poisson,218.551216,462,224.666667,B,True,Forecast
85034C,3 ROSE MORRIS BOXED CANDLES,2011-11,2011-12,M2_gbm_poisson,235.889075,571,282.333333,B,True,Forecast
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,2011-11,2011-12,M2_gbm_poisson,17.502495,0,60.333333,B,True,Forecast
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,2011-11,2011-12,M2_gbm_poisson,14.900381,0,30.000000,B,True,Forecast
85035C,ROSE 3 WICK MORRIS BOX CANDLE,2011-11,2011-12,M2_gbm_poisson,109.854286,248,189.000000,B,True,Forecast
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,2011-11,2011-12,M2_gbm_poisson,16.385320,0,30.333333,B,True,Forecast
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,2011-11,2011-12,M2_gbm_poisson,47.284909,49,63.666667,B,True,Forecast
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,2011-11,2011-12,M2_gbm_poisson,151.091930,403,204.666667,C,True,Forecast
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2011-11,2011-12,M2_gbm_poisson,133.760682,350,155.000000,A,True,Forecast
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,2011-11,2011-12,M2_gbm_poisson,60.331313,54,77.666667,B,True,Forecast
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,2011-11,2011-12,M2_gbm_poisson,51.611949,52,55.333333,B,True,Forecast
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,2011-11,2011-12,M2_gbm_poisson,22.165691,13,10.000000,C,True,Forecast
85040A,S/4 PINK FLOWER CANDLES IN BOWL,2011-11,2011-12,M2_gbm_poisson,71.658100,132,89.666667,B,True,Forecast
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,2011-11,2011-12,M2_gbm_poisson,8.954141,4,2.333333,B,True,Forecast
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2011-11,2011-12,M2_gbm_poisson,278.141690,650,385.000000,A,True,Forecast
85049A,TRADITIONAL CHRISTMAS RIBBONS,2011-11,2011-12,M2_gbm_poisson,360.906265,886,708.333333,A,True,Forecast
85049B,LUSH GREENS RIBBONS,2011-11,2011-12,M2_gbm_poisson,4.354799,0,0.333333,B,True,Forecast
85049C,ROMANTIC PINKS RIBBONS,2011-11,2011-12,M2_gbm_poisson,65.597295,84,99.666667,B,True,Forecast
85049D,BRIGHT BLUES RIBBONS,2011-11,2011-12,M2_gbm_poisson,3.785653,0,0.333333,B,True,Forecast
85049E,SCANDINAVIAN REDS RIBBONS,2011-11,2011-12,M2_gbm_poisson,261.986123,447,499.333333,A,True,Forecast
85049F,BABY BOOM RIBBONS,2011-11,2011-12,M2_gbm_poisson,8.799912,0,10.000000,B,True,Forecast
85049G,CHOCOLATE BOX RIBBONS,2011-11,2011-12,M2_gbm_poisson,84.665076,105,162.666667,A,True,Forecast
85049H,URBAN BLACK RIBBONS,2011-11,2011-12,M2_gbm_poisson,71.375234,123,99.666667,B,True,Forecast
85053,FRENCH ENAMEL CANDLEHOLDER,2011-11,2011-12,M2_gbm_poisson,129.692634,256,252.666667,B,True,Forecast
85054,FRENCH ENAMEL POT W LID,2011-11,2011-12,M2_gbm_poisson,49.851584,52,36.666667,B,True,Forecast
85059,FRENCH ENAMEL WATER BASIN,2011-11,2011-12,M2_gbm_poisson,40.344444,28,18.666667,B,True,Forecast
85061W,WHITE JEWELLED HEART DECORATION,2011-11,2011-12,M2_gbm_poisson,103.652424,213,298.000000,A,True,Forecast
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,2011-11,2011-12,M2_gbm_poisson,61.086444,99,68.333333,A,True,Forecast
85066,CREAM SWEETHEART MINI CHEST,2011-11,2011-12,M2_gbm_poisson,115.085031,271,195.666667,A,True,Forecast
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,2011-11,2011-12,M2_gbm_poisson,84.317278,149,163.000000,B,True,Forecast
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,2011-11,2011-12,M2_gbm_poisson,95.042453,182,172.666667,C,True,Forecast
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",2011-11,2011-12,M2_gbm_poisson,65.242850,98,125.000000,C,True,Forecast
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,2011-11,2011-12,M2_gbm_poisson,58.712721,76,69.666667,C,True,Forecast
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,2011-11,2011-12,M2_gbm_poisson,56.404545,8,305.000000,C,True,Forecast
85086A,CANDY SPOT HEART DECORATION,2011-11,2011-12,M2_gbm_poisson,3.135932,0,0.000000,C,True,Forecast
85087,CANDY SPOT CUSHION COVER,2011-11,2011-12,M2_gbm_poisson,22.177629,0,15.333333,C,True,Forecast
85088,CANDY SPOT HAND BAG,2011-11,2011-12,M2_gbm_poisson,50.005041,48,41.333333,C,True,Forecast
85089,CANDY SPOT BUNNY,2011-11,2011-12,M2_gbm_poisson,7.698186,4,2.666667,C,True,Forecast
85093,CANDY SPOT EGG WARMER HARE,2011-11,2011-12,M2_gbm_poisson,35.527805,22,21.666667,B,True,Forecast
85094,CANDY SPOT EGG WARMER RABBIT,2011-11,2011-12,M2_gbm_poisson,61.253230,104,58.666667,C,True,Forecast
85095,THREE CANVAS LUGGAGE TAGS,2011-11,2011-12,M2_gbm_poisson,19.433944,16,8.333333,C,True,Forecast
85096,HILDA CANDY SPOT RABBIT,2011-11,2011-12,M2_gbm_poisson,5.758252,2,1.666667,C,True,Forecast
85099B,JUMBO BAG RED RETROSPOT,2011-11,2011-12,M2_gbm_poisson,2286.262976,5908,5239.666667,A,True,Forecast
85099C,JUMBO  BAG BAROQUE BLACK WHITE,2011-11,2011-12,M2_gbm_poisson,809.096705,1565,1421.000000,A,True,Forecast
85099F,JUMBO BAG STRAWBERRY,2011-11,2011-12,M2_gbm_poisson,699.987697,898,1387.333333,A,True,Forecast
85103,SILVER T-LIGHT SETTING,2011-11,2011-12,M2_gbm_poisson,2.045777,0,0.000000,B,True,Forecast
85104,SILVER GLASS T-LIGHT SET,2011-11,2011-12,M2_gbm_poisson,10.084642,4,3.333333,C,True,Forecast
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,10.095447,6,2.000000,B,True,Forecast
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,2011-11,2011-12,M2_gbm_poisson,52.920438,88,38.666667,B,True,Forecast
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,2011-11,2011-12,M2_gbm_poisson,71.744548,85,303.000000,C,True,Forecast
85114A,BLACK ENCHANTED FOREST PLACEMAT,2011-11,2011-12,M2_gbm_poisson,32.323344,16,56.000000,B,True,Forecast
85114B,IVORY ENCHANTED FOREST PLACEMAT,2011-11,2011-12,M2_gbm_poisson,44.193957,32,53.333333,A,True,Forecast
85114C,RED ENCHANTED FOREST PLACEMAT,2011-11,2011-12,M2_gbm_poisson,71.855153,137,104.333333,B,True,Forecast
85115B,S/4 BLACK DISCO PARTITION PANEL,2011-11,2011-12,M2_gbm_poisson,3.368636,0,1.000000,C,True,Forecast
85116,BLACK CANDELABRA T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,14.490700,0,15.666667,B,True,Forecast
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,2386.014779,4942,3046.333333,A,True,Forecast
85124B,BLUE JUICY FRUIT PHOTO FRAME,2011-11,2011-12,M2_gbm_poisson,15.655755,7,6.666667,C,True,Forecast
85124C,GREEN JUICY FRUIT PHOTO FRAME,2011-11,2011-12,M2_gbm_poisson,7.694330,0,4.333333,B,True,Forecast
85125,SMALL ROUND CUT GLASS CANDLESTICK,2011-11,2011-12,M2_gbm_poisson,40.020123,46,32.000000,B,True,Forecast
85127,SMALL SQUARE CUT GLASS CANDLESTICK,2011-11,2011-12,M2_gbm_poisson,35.504603,25,18.666667,B,True,Forecast
85129B,BEADED CRYSTAL HEART GREEN SMALL,2011-11,2011-12,M2_gbm_poisson,5.472472,2,1.000000,C,True,Forecast
85129C,BEADED CRYSTAL HEART BLUE SMALL,2011-11,2011-12,M2_gbm_poisson,14.041399,1,9.333333,C,True,Forecast
85129D,BEADED CRYSTAL HEART PINK SMALL,2011-11,2011-12,M2_gbm_poisson,16.210446,12,6.666667,B,True,Forecast
85130B,BEADED CRYSTAL HEART GREEN LARGE,2011-11,2011-12,M2_gbm_poisson,55.985865,37,106.333333,C,True,Forecast
85130C,BEADED CRYSTAL HEART BLUE  LARGE,2011-11,2011-12,M2_gbm_poisson,24.162514,11,69.666667,C,True,Forecast
85130D,BEADED CRYSTAL HEART PINK LARGE,2011-11,2011-12,M2_gbm_poisson,18.281977,3,11.666667,C,True,Forecast
85131A,BEADED PEARL HEART WHITE ON STICK,2011-11,2011-12,M2_gbm_poisson,4.633102,0,1.000000,B,True,Forecast
85131B,BEADED CRYSTAL HEART GREEN ON STICK,2011-11,2011-12,M2_gbm_poisson,59.346729,94,64.666667,C,True,Forecast
85131C,BEADED CRYSTAL HEART BLUE ON STICK,2011-11,2011-12,M2_gbm_poisson,25.805376,6,20.000000,C,True,Forecast
85131D,BEADED CRYSTAL HEART PINK ON STICK,2011-11,2011-12,M2_gbm_poisson,47.253505,31,48.000000,C,True,Forecast
85132B,CHARLIE AND LOLA TABLE TINS,2011-11,2011-12,M2_gbm_poisson,2.006944,0,0.000000,B,True,Forecast
85132C,CHARLIE AND LOLA FIGURES TINS,2011-11,2011-12,M2_gbm_poisson,4.046185,0,1.333333,A,True,Forecast
85135A,YELLOW DRAGONFLY HELICOPTER,2011-11,2011-12,M2_gbm_poisson,35.586357,15,5.000000,C,True,Forecast
85135B,BLUE DRAGONFLY HELICOPTER,2011-11,2011-12,M2_gbm_poisson,9.037687,5,2.666667,B,True,Forecast
85135C,RED DRAGONFLY HELICOPTER,2011-11,2011-12,M2_gbm_poisson,12.350155,3,8.666667,B,True,Forecast
85136A,YELLOW SHARK HELICOPTER,2011-11,2011-12,M2_gbm_poisson,17.460927,14,7.666667,C,True,Forecast
85136C,RED SHARK HELICOPTER,2011-11,2011-12,M2_gbm_poisson,20.312734,16,5.666667,B,True,Forecast
85141,JARDIN ETCHED GLASS FRUITBOWL,2011-11,2011-12,M2_gbm_poisson,2.064227,0,0.000000,B,True,Forecast
85150,LADIES & GENTLEMEN METAL SIGN,2011-11,2011-12,M2_gbm_poisson,209.846972,355,425.000000,A,True,Forecast
85152,HAND OVER THE CHOCOLATE   SIGN,2011-11,2011-12,M2_gbm_poisson,415.926524,574,909.666667,A,True,Forecast
85159A,"BLACK TEA,COFFEE,SUGAR JARS",2011-11,2011-12,M2_gbm_poisson,34.747076,30,15.666667,B,True,Forecast
85159B,"WHITE TEA,COFFEE,SUGAR JARS",2011-11,2011-12,M2_gbm_poisson,49.026403,50,47.333333,B,True,Forecast
85160B,BLACK BIRD GARDEN DESIGN MUG,2011-11,2011-12,M2_gbm_poisson,25.874196,24,9.000000,B,True,Forecast
85161,ACRYLIC GEOMETRIC LAMP,2011-11,2011-12,M2_gbm_poisson,6.431791,3,2.333333,C,True,Forecast
85163A,WHITE BAROQUE WALL CLOCK,2011-11,2011-12,M2_gbm_poisson,10.451976,4,4.333333,C,True,Forecast
85163B,BLACK BAROQUE WALL CLOCK,2011-11,2011-12,M2_gbm_poisson,4.243532,3,1.000000,B,True,Forecast
85168B,BLACK BAROQUE CARRIAGE CLOCK,2011-11,2011-12,M2_gbm_poisson,13.450064,6,6.333333,C,True,Forecast
85169A,IVORY LOVE BIRD CANDLE,2011-11,2011-12,M2_gbm_poisson,41.538779,36,32.000000,B,True,Forecast
85169B,BLACK LOVE BIRD CANDLE,2011-11,2011-12,M2_gbm_poisson,21.056580,10,15.333333,C,True,Forecast
85169C,EAU DE NIL LOVE BIRD CANDLE,2011-11,2011-12,M2_gbm_poisson,6.269524,2,1.000000,C,True,Forecast
85169D,PINK LOVE BIRD CANDLE,2011-11,2011-12,M2_gbm_poisson,33.734135,26,17.666667,C,True,Forecast
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,2011-11,2011-12,M2_gbm_poisson,13.287002,6,4.666667,C,True,Forecast
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,2011-11,2011-12,M2_gbm_poisson,18.855308,12,11.333333,C,True,Forecast
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,2011-11,2011-12,M2_gbm_poisson,27.271700,17,14.000000,B,True,Forecast
85172,HYACINTH BULB T-LIGHT CANDLES,2011-11,2011-12,M2_gbm_poisson,106.997725,432,186.666667,B,True,Forecast
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,2011-11,2011-12,M2_gbm_poisson,35.932603,17,34.666667,B,True,Forecast
85174,S/4 CACTI CANDLES,2011-11,2011-12,M2_gbm_poisson,70.406451,130,49.000000,A,True,Forecast
85175,CACTI T-LIGHT CANDLES,2011-11,2011-12,M2_gbm_poisson,160.586087,560,380.000000,A,True,Forecast
85176,SEWING SUSAN 21 NEEDLE SET,2011-11,2011-12,M2_gbm_poisson,65.775141,76,116.666667,B,True,Forecast
85177,BASKET OF FLOWERS SEWING KIT,2011-11,2011-12,M2_gbm_poisson,50.819891,33,53.000000,B,True,Forecast
85178,VICTORIAN SEWING KIT,2011-11,2011-12,M2_gbm_poisson,137.682112,384,283.333333,A,True,Forecast
85179A,GREEN BITTY LIGHT CHAIN,2011-11,2011-12,M2_gbm_poisson,95.771445,109,48.000000,C,True,Forecast
85179C,PINK BITTY LIGHT CHAIN,2011-11,2011-12,M2_gbm_poisson,55.771564,47,25.000000,C,True,Forecast
85180A,RED HEARTS LIGHT CHAIN,2011-11,2011-12,M2_gbm_poisson,9.781430,3,6.333333,B,True,Forecast
85180B,PINK HEARTS LIGHT CHAIN,2011-11,2011-12,M2_gbm_poisson,11.495389,2,4.666667,C,True,Forecast
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,2011-11,2011-12,M2_gbm_poisson,61.760974,72,69.000000,B,True,Forecast
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,2011-11,2011-12,M2_gbm_poisson,72.723400,128,107.333333,B,True,Forecast
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2011-11,2011-12,M2_gbm_poisson,40.957369,32,25.666667,A,True,Forecast
85185B,PINK HORSE SOCK PUPPET,2011-11,2011-12,M2_gbm_poisson,40.957369,28,16.666667,B,True,Forecast
85186C,BUNNY EGG GARLAND,2011-11,2011-12,M2_gbm_poisson,10.301450,0,8.666667,C,True,Forecast
85187,S/12 MINI RABBIT EASTER,2011-11,2011-12,M2_gbm_poisson,10.184399,6,2.000000,C,True,Forecast
85194L,HANGING SPRING FLOWER EGG LARGE,2011-11,2011-12,M2_gbm_poisson,26.773711,11,3.666667,B,True,Forecast
85194S,HANGING SPRING FLOWER EGG SMALL,2011-11,2011-12,M2_gbm_poisson,86.182671,92,121.666667,C,True,Forecast
85197,SET OF 12 MINI BUNNIES IN A BUCKET,2011-11,2011-12,M2_gbm_poisson,2.039099,0,0.000000,B,True,Forecast
85199L,LARGE HANGING IVORY & RED WOOD BIRD,2011-11,2011-12,M2_gbm_poisson,67.510626,157,168.666667,B,True,Forecast
85199S,SMALL HANGING IVORY/RED WOOD BIRD,2011-11,2011-12,M2_gbm_poisson,360.345079,917,506.333333,B,True,Forecast
85202,HANGING WOOD AND FELT HEART,2011-11,2011-12,M2_gbm_poisson,43.887805,51,23.333333,C,True,Forecast
85203,HANGING WOOD AND FELT BUTTERFLY,2011-11,2011-12,M2_gbm_poisson,47.056116,52,42.666667,C,True,Forecast
85204,HANGING WOOD AND FELT FLOWER,2011-11,2011-12,M2_gbm_poisson,128.779807,254,351.000000,C,True,Forecast
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,2011-11,2011-12,M2_gbm_poisson,14.833359,2,8.666667,C,True,Forecast
85211,S/4 GROOVY CAT MAGNETS,2011-11,2011-12,M2_gbm_poisson,7.357501,0,2.666667,C,True,Forecast
85212,MINI PAINTED GARDEN DECORATION,2011-11,2011-12,M2_gbm_poisson,91.126910,72,105.000000,C,True,Forecast
85213,MINI  ZINC GARDEN DECORATIONS,2011-11,2011-12,M2_gbm_poisson,2.905253,0,0.000000,C,True,Forecast
85214,TUB 24 PINK FLOWER PEGS,2011-11,2011-12,M2_gbm_poisson,3.135932,0,0.000000,C,True,Forecast
85215,ASSORTED CHEESE FRIDGE MAGNETS,2011-11,2011-12,M2_gbm_poisson,3.168712,0,0.000000,C,True,Forecast
85216,ASSORTED CAKES FRIDGE MAGNETS,2011-11,2011-12,M2_gbm_poisson,8.841829,1,2.333333,B,True,Forecast
85227,SET OF 6 3D KIT CARDS FOR KIDS,2011-11,2011-12,M2_gbm_poisson,115.686965,229,156.333333,B,True,Forecast
85230A,OPIUM SCENTED VOTIVE CANDLE,2011-11,2011-12,M2_gbm_poisson,31.623199,24,40.000000,C,True,Forecast
85230B,CINNAMON SCENTED VOTIVE CANDLE,2011-11,2011-12,M2_gbm_poisson,87.137563,312,232.000000,C,True,Forecast
85230E,STRAWBRY SCENTED VOTIVE CANDLE,2011-11,2011-12,M2_gbm_poisson,13.734222,0,32.000000,C,True,Forecast
85230F,JASMINE VOTIVE CANDLE,2011-11,2011-12,M2_gbm_poisson,27.907693,24,16.000000,C,True,Forecast
85230G,ORANGE VOTIVE CANDLE,2011-11,2011-12,M2_gbm_poisson,44.391645,48,56.000000,C,True,Forecast
85231B,CINAMMON SET OF 9 T-LIGHTS,2011-11,2011-12,M2_gbm_poisson,67.421121,123,119.000000,B,True,Forecast
85231G,ORANGE SCENTED SET/9 T-LIGHTS,2011-11,2011-12,M2_gbm_poisson,15.395625,0,49.000000,B,True,Forecast
85232A,SET/3 POLKA DOT STACKING TINS,2011-11,2011-12,M2_gbm_poisson,2.064227,0,0.000000,B,True,Forecast
85232D,SET/3 DECOUPAGE STACKING TINS,2011-11,2011-12,M2_gbm_poisson,43.770579,49,29.000000,B,True,Forecast
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,2011-11,2011-12,M2_gbm_poisson,5.224297,3,1.666667,C,True,Forecast
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,2011-11,2011-12,M2_gbm_poisson,2.064227,0,0.000000,C,True,Forecast
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,2011-11,2011-12,M2_gbm_poisson,5.047021,1,1.333333,C,True,Forecast
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,2011-11,2011-12,M2_gbm_poisson,3.223992,0,0.333333,C,True,Forecast
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,2011-11,2011-12,M2_gbm_poisson,4.084260,1,0.333333,C,True,Forecast
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,2011-11,2011-12,M2_gbm_poisson,3.244928,0,0.333333,C,True,Forecast
