stock_code,quarter,model,forecast_sum,actual_sum,n_months,complete,months_included,estimate_type
22268,2011-Q4,B2_ma3,440.000000,325.000000,2,False,2011-10;2011-11,
22268,2011-Q4,M2_gbm_poisson,417.083689,325.000000,2,False,2011-10;2011-11,
22268,2011-Q4,M2_gbm_poisson,473.006553,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22269,2011-Q4,B2_ma3,212.000000,362.000000,2,False,2011-10;2011-11,
22269,2011-Q4,M2_gbm_poisson,365.984942,362.000000,2,False,2011-10;2011-11,
22269,2011-Q4,M2_gbm_poisson,430.904635,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22270,2011-Q4,B2_ma3,15.000000,7.000000,2,False,2011-10;2011-11,
22270,2011-Q4,M2_gbm_poisson,41.741222,7.000000,2,False,2011-10;2011-11,
22270,2011-Q4,M2_gbm_poisson,21.875314,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22271,2011-Q4,B2_ma3,277.000000,487.000000,2,False,2011-10;2011-11,
22271,2011-Q4,M2_gbm_poisson,429.000056,487.000000,2,False,2011-10;2011-11,
22271,2011-Q4,M2_gbm_poisson,638.317801,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22272,2011-Q4,B2_ma3,0.000000,0.000000,2,False,2011-10;2011-11,
22272,2011-Q4,M2_gbm_poisson,4.155844,0.000000,2,False,2011-10;2011-11,
22273,2011-Q4,B2_ma3,1372.666667,2753.000000,2,False,2011-10;2011-11,
22273,2011-Q4,M2_gbm_poisson,1922.202444,2753.000000,2,False,2011-10;2011-11,
22273,2011-Q4,M2_gbm_poisson,3097.817085,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22274,2011-Q4,B2_ma3,216.000000,422.000000,2,False,2011-10;2011-11,
22274,2011-Q4,M2_gbm_poisson,351.587411,422.000000,2,False,2011-10;2011-11,
22274,2011-Q4,M2_gbm_poisson,534.673401,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22276,2011-Q4,B2_ma3,27.000000,15.000000,2,False,2011-10;2011-11,
22276,2011-Q4,M2_gbm_poisson,67.223291,15.000000,2,False,2011-10;2011-11,
22276,2011-Q4,M2_gbm_poisson,30.151435,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22277,2011-Q4,B2_ma3,96.666667,152.000000,2,False,2011-10;2011-11,
22277,2011-Q4,M2_gbm_poisson,177.579771,152.000000,2,False,2011-10;2011-11,
22277,2011-Q4,M2_gbm_poisson,199.819540,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22278,2011-Q4,B2_ma3,76.000000,110.000000,2,False,2011-10;2011-11,
22278,2011-Q4,M2_gbm_poisson,93.851115,110.000000,2,False,2011-10;2011-11,
22278,2011-Q4,M2_gbm_poisson,169.067903,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22279,2011-Q4,B2_ma3,76.333334,166.000000,2,False,2011-10;2011-11,
22279,2011-Q4,M2_gbm_poisson,81.782947,166.000000,2,False,2011-10;2011-11,
22279,2011-Q4,M2_gbm_poisson,238.541865,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22280,2011-Q4,B2_ma3,37.333333,58.000000,2,False,2011-10;2011-11,
22280,2011-Q4,M2_gbm_poisson,51.082920,58.000000,2,False,2011-10;2011-11,
22280,2011-Q4,M2_gbm_poisson,104.125514,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22281,2011-Q4,B2_ma3,0.333333,2.000000,2,False,2011-10;2011-11,
22281,2011-Q4,M2_gbm_poisson,5.474013,2.000000,2,False,2011-10;2011-11,
22281,2011-Q4,M2_gbm_poisson,6.418721,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22282,2011-Q4,B2_ma3,18.666666,40.000000,2,False,2011-10;2011-11,
22282,2011-Q4,M2_gbm_poisson,41.153971,40.000000,2,False,2011-10;2011-11,
22282,2011-Q4,M2_gbm_poisson,71.477688,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22283,2011-Q4,B2_ma3,32.666667,49.000000,2,False,2011-10;2011-11,
22283,2011-Q4,M2_gbm_poisson,64.706366,49.000000,2,False,2011-10;2011-11,
22283,2011-Q4,M2_gbm_poisson,81.671932,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22284,2011-Q4,B2_ma3,63.666667,119.000000,2,False,2011-10;2011-11,
22284,2011-Q4,M2_gbm_poisson,131.370513,119.000000,2,False,2011-10;2011-11,
22284,2011-Q4,M2_gbm_poisson,169.715372,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22285,2011-Q4,B2_ma3,79.333333,34.000000,2,False,2011-10;2011-11,
22285,2011-Q4,M2_gbm_poisson,96.243841,34.000000,2,False,2011-10;2011-11,
22285,2011-Q4,M2_gbm_poisson,66.818741,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22286,2011-Q4,B2_ma3,259.333333,265.000000,2,False,2011-10;2011-11,
22286,2011-Q4,M2_gbm_poisson,318.121527,265.000000,2,False,2011-10;2011-11,
22286,2011-Q4,M2_gbm_poisson,333.979092,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22287,2011-Q4,B2_ma3,105.333334,213.000000,2,False,2011-10;2011-11,
22287,2011-Q4,M2_gbm_poisson,128.127293,213.000000,2,False,2011-10;2011-11,
22287,2011-Q4,M2_gbm_poisson,273.509581,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22288,2011-Q4,B2_ma3,15.333333,3.000000,2,False,2011-10;2011-11,
22288,2011-Q4,M2_gbm_poisson,26.251073,3.000000,2,False,2011-10;2011-11,
22288,2011-Q4,M2_gbm_poisson,11.041908,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22289,2011-Q4,B2_ma3,10.000000,1.000000,2,False,2011-10;2011-11,
22289,2011-Q4,M2_gbm_poisson,14.722496,1.000000,2,False,2011-10;2011-11,
22289,2011-Q4,M2_gbm_poisson,6.710310,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22291,2011-Q4,B2_ma3,94.000000,2.000000,2,False,2011-10;2011-11,
22291,2011-Q4,M2_gbm_poisson,89.239247,2.000000,2,False,2011-10;2011-11,
22291,2011-Q4,M2_gbm_poisson,20.402473,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22292,2011-Q4,B2_ma3,46.666666,12.000000,2,False,2011-10;2011-11,
22292,2011-Q4,M2_gbm_poisson,68.397181,12.000000,2,False,2011-10;2011-11,
22292,2011-Q4,M2_gbm_poisson,33.092022,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22293,2011-Q4,B2_ma3,107.000000,15.000000,2,False,2011-10;2011-11,
22293,2011-Q4,M2_gbm_poisson,105.205173,15.000000,2,False,2011-10;2011-11,
22293,2011-Q4,M2_gbm_poisson,39.469292,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22294,2011-Q4,B2_ma3,1027.000000,858.000000,2,False,2011-10;2011-11,
22294,2011-Q4,M2_gbm_poisson,1183.626494,858.000000,2,False,2011-10;2011-11,
22294,2011-Q4,M2_gbm_poisson,1110.200474,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22295,2011-Q4,B2_ma3,379.666666,510.000000,2,False,2011-10;2011-11,
22295,2011-Q4,M2_gbm_poisson,507.223104,510.000000,2,False,2011-10;2011-11,
22295,2011-Q4,M2_gbm_poisson,651.543216,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22296,2011-Q4,B2_ma3,470.333333,334.000000,2,False,2011-10;2011-11,
22296,2011-Q4,M2_gbm_poisson,564.948681,334.000000,2,False,2011-10;2011-11,
22296,2011-Q4,M2_gbm_poisson,465.552370,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22297,2011-Q4,B2_ma3,691.666667,618.000000,2,False,2011-10;2011-11,
22297,2011-Q4,M2_gbm_poisson,737.850353,618.000000,2,False,2011-10;2011-11,
22297,2011-Q4,M2_gbm_poisson,810.518056,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22299,2011-Q4,B2_ma3,74.666666,375.000000,2,False,2011-10;2011-11,
22299,2011-Q4,M2_gbm_poisson,148.670644,375.000000,2,False,2011-10;2011-11,
22299,2011-Q4,M2_gbm_poisson,483.882575,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22300,2011-Q4,B2_ma3,129.666666,620.000000,2,False,2011-10;2011-11,
22300,2011-Q4,M2_gbm_poisson,200.929008,620.000000,2,False,2011-10;2011-11,
22300,2011-Q4,M2_gbm_poisson,819.305508,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22301,2011-Q4,B2_ma3,294.333334,627.000000,2,False,2011-10;2011-11,
22301,2011-Q4,M2_gbm_poisson,364.881208,627.000000,2,False,2011-10;2011-11,
22301,2011-Q4,M2_gbm_poisson,831.417486,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22302,2011-Q4,B2_ma3,257.000000,755.000000,2,False,2011-10;2011-11,
22302,2011-Q4,M2_gbm_poisson,321.903330,755.000000,2,False,2011-10;2011-11,
22302,2011-Q4,M2_gbm_poisson,948.250463,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22303,2011-Q4,B2_ma3,268.333333,828.000000,2,False,2011-10;2011-11,
22303,2011-Q4,M2_gbm_poisson,374.462826,828.000000,2,False,2011-10;2011-11,
22303,2011-Q4,M2_gbm_poisson,1054.988934,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22304,2011-Q4,B2_ma3,48.000000,466.000000,2,False,2011-10;2011-11,
22304,2011-Q4,M2_gbm_poisson,61.251044,466.000000,2,False,2011-10;2011-11,
22304,2011-Q4,M2_gbm_poisson,633.125358,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22305,2011-Q4,B2_ma3,23.666667,36.000000,2,False,2011-10;2011-11,
22305,2011-Q4,M2_gbm_poisson,49.039801,36.000000,2,False,2011-10;2011-11,
22305,2011-Q4,M2_gbm_poisson,68.236937,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22306,2011-Q4,B2_ma3,282.000000,743.000000,2,False,2011-10;2011-11,
22306,2011-Q4,M2_gbm_poisson,776.312153,743.000000,2,False,2011-10;2011-11,
22306,2011-Q4,M2_gbm_poisson,930.398996,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22307,2011-Q4,B2_ma3,191.000000,453.000000,2,False,2011-10;2011-11,
22307,2011-Q4,M2_gbm_poisson,614.457346,453.000000,2,False,2011-10;2011-11,
22307,2011-Q4,M2_gbm_poisson,597.693615,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22308,2011-Q4,B2_ma3,19.666666,64.000000,2,False,2011-10;2011-11,
22308,2011-Q4,M2_gbm_poisson,54.472411,64.000000,2,False,2011-10;2011-11,
22308,2011-Q4,M2_gbm_poisson,108.569253,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22309,2011-Q4,B2_ma3,112.666667,89.000000,2,False,2011-10;2011-11,
22309,2011-Q4,M2_gbm_poisson,216.412469,89.000000,2,False,2011-10;2011-11,
22309,2011-Q4,M2_gbm_poisson,143.768433,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22310,2011-Q4,B2_ma3,70.333333,273.000000,2,False,2011-10;2011-11,
22310,2011-Q4,M2_gbm_poisson,155.232124,273.000000,2,False,2011-10;2011-11,
22310,2011-Q4,M2_gbm_poisson,362.836961,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22311,2011-Q4,B2_ma3,142.666666,481.000000,2,False,2011-10;2011-11,
22311,2011-Q4,M2_gbm_poisson,282.437359,481.000000,2,False,2011-10;2011-11,
22311,2011-Q4,M2_gbm_poisson,630.976087,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22312,2011-Q4,B2_ma3,48.000000,199.000000,2,False,2011-10;2011-11,
22312,2011-Q4,M2_gbm_poisson,97.664043,199.000000,2,False,2011-10;2011-11,
22312,2011-Q4,M2_gbm_poisson,282.597080,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22313,2011-Q4,B2_ma3,108.666667,325.000000,2,False,2011-10;2011-11,
22313,2011-Q4,M2_gbm_poisson,165.215625,325.000000,2,False,2011-10;2011-11,
22313,2011-Q4,M2_gbm_poisson,383.895674,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22314,2011-Q4,B2_ma3,54.000000,112.000000,2,False,2011-10;2011-11,
22314,2011-Q4,M2_gbm_poisson,105.137652,112.000000,2,False,2011-10;2011-11,
22314,2011-Q4,M2_gbm_poisson,163.515987,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22315,2011-Q4,B2_ma3,225.000000,101.000000,2,False,2011-10;2011-11,
22315,2011-Q4,M2_gbm_poisson,238.478152,101.000000,2,False,2011-10;2011-11,
22315,2011-Q4,M2_gbm_poisson,160.024293,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22316,2011-Q4,B2_ma3,74.000000,30.000000,2,False,2011-10;2011-11,
22316,2011-Q4,M2_gbm_poisson,57.186632,30.000000,2,False,2011-10;2011-11,
22316,2011-Q4,M2_gbm_poisson,62.246081,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22317,2011-Q4,B2_ma3,23.666667,34.000000,2,False,2011-10;2011-11,
22317,2011-Q4,M2_gbm_poisson,61.007171,34.000000,2,False,2011-10;2011-11,
22317,2011-Q4,M2_gbm_poisson,53.842719,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22318,2011-Q4,B2_ma3,51.333333,50.000000,2,False,2011-10;2011-11,
22318,2011-Q4,M2_gbm_poisson,86.549096,50.000000,2,False,2011-10;2011-11,
22318,2011-Q4,M2_gbm_poisson,76.509601,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22319,2011-Q4,B2_ma3,136.333333,181.000000,2,False,2011-10;2011-11,
22319,2011-Q4,M2_gbm_poisson,194.003299,181.000000,2,False,2011-10;2011-11,
22319,2011-Q4,M2_gbm_poisson,237.248381,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22320,2011-Q4,B2_ma3,39.000000,64.000000,2,False,2011-10;2011-11,
22320,2011-Q4,M2_gbm_poisson,65.247903,64.000000,2,False,2011-10;2011-11,
22320,2011-Q4,M2_gbm_poisson,106.576458,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22321,2011-Q4,B2_ma3,114.000000,108.000000,2,False,2011-10;2011-11,
22321,2011-Q4,M2_gbm_poisson,157.755066,108.000000,2,False,2011-10;2011-11,
22321,2011-Q4,M2_gbm_poisson,164.547777,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22322,2011-Q4,B2_ma3,46.666667,18.000000,2,False,2011-10;2011-11,
22322,2011-Q4,M2_gbm_poisson,70.064561,18.000000,2,False,2011-10;2011-11,
22322,2011-Q4,M2_gbm_poisson,40.560244,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22324,2011-Q4,B2_ma3,89.333334,45.000000,2,False,2011-10;2011-11,
22324,2011-Q4,M2_gbm_poisson,145.110045,45.000000,2,False,2011-10;2011-11,
22324,2011-Q4,M2_gbm_poisson,70.975563,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22325,2011-Q4,B2_ma3,31.333333,47.000000,2,False,2011-10;2011-11,
22325,2011-Q4,M2_gbm_poisson,53.080230,47.000000,2,False,2011-10;2011-11,
22325,2011-Q4,M2_gbm_poisson,85.328965,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22326,2011-Q4,B2_ma3,1528.666667,1857.000000,2,False,2011-10;2011-11,
22326,2011-Q4,M2_gbm_poisson,1867.484736,1857.000000,2,False,2011-10;2011-11,
22326,2011-Q4,M2_gbm_poisson,2345.484139,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22327,2011-Q4,B2_ma3,241.333333,302.000000,2,False,2011-10;2011-11,
22327,2011-Q4,M2_gbm_poisson,316.168908,302.000000,2,False,2011-10;2011-11,
22327,2011-Q4,M2_gbm_poisson,395.112497,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22328,2011-Q4,B2_ma3,773.666667,937.000000,2,False,2011-10;2011-11,
22328,2011-Q4,M2_gbm_poisson,1086.421975,937.000000,2,False,2011-10;2011-11,
22328,2011-Q4,M2_gbm_poisson,1236.895431,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22329,2011-Q4,B2_ma3,254.000000,130.000000,2,False,2011-10;2011-11,
22329,2011-Q4,M2_gbm_poisson,303.222642,130.000000,2,False,2011-10;2011-11,
22329,2011-Q4,M2_gbm_poisson,199.670595,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22331,2011-Q4,B2_ma3,295.000000,404.000000,2,False,2011-10;2011-11,
22331,2011-Q4,M2_gbm_poisson,404.054204,404.000000,2,False,2011-10;2011-11,
22331,2011-Q4,M2_gbm_poisson,501.710558,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22332,2011-Q4,B2_ma3,126.000000,220.000000,2,False,2011-10;2011-11,
22332,2011-Q4,M2_gbm_poisson,227.461250,220.000000,2,False,2011-10;2011-11,
22332,2011-Q4,M2_gbm_poisson,287.811752,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22333,2011-Q4,B2_ma3,700.000000,654.000000,2,False,2011-10;2011-11,
22333,2011-Q4,M2_gbm_poisson,859.434932,654.000000,2,False,2011-10;2011-11,
22333,2011-Q4,M2_gbm_poisson,881.395967,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22334,2011-Q4,B2_ma3,73.000000,116.000000,2,False,2011-10;2011-11,
22334,2011-Q4,M2_gbm_poisson,115.496581,116.000000,2,False,2011-10;2011-11,
22334,2011-Q4,M2_gbm_poisson,169.751119,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22335,2011-Q4,B2_ma3,487.666667,330.000000,2,False,2011-10;2011-11,
22335,2011-Q4,M2_gbm_poisson,503.373186,330.000000,2,False,2011-10;2011-11,
22335,2011-Q4,M2_gbm_poisson,458.341468,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22336,2011-Q4,B2_ma3,1152.000000,845.000000,2,False,2011-10;2011-11,
22336,2011-Q4,M2_gbm_poisson,1409.675242,845.000000,2,False,2011-10;2011-11,
22336,2011-Q4,M2_gbm_poisson,882.264977,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22337,2011-Q4,B2_ma3,298.333334,471.000000,2,False,2011-10;2011-11,
22337,2011-Q4,M2_gbm_poisson,349.967691,471.000000,2,False,2011-10;2011-11,
22337,2011-Q4,M2_gbm_poisson,603.116972,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22338,2011-Q4,B2_ma3,815.000000,3535.000000,2,False,2011-10;2011-11,
22338,2011-Q4,M2_gbm_poisson,1431.212433,3535.000000,2,False,2011-10;2011-11,
22338,2011-Q4,M2_gbm_poisson,4502.451195,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22339,2011-Q4,B2_ma3,758.000000,1704.000000,2,False,2011-10;2011-11,
22339,2011-Q4,M2_gbm_poisson,1569.023864,1704.000000,2,False,2011-10;2011-11,
22339,2011-Q4,M2_gbm_poisson,1899.928826,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22340,2011-Q4,B2_ma3,245.333334,1016.000000,2,False,2011-10;2011-11,
22340,2011-Q4,M2_gbm_poisson,832.203667,1016.000000,2,False,2011-10;2011-11,
22340,2011-Q4,M2_gbm_poisson,1327.826957,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22341,2011-Q4,B2_ma3,66.666667,25.000000,2,False,2011-10;2011-11,
22341,2011-Q4,M2_gbm_poisson,99.919235,25.000000,2,False,2011-10;2011-11,
22341,2011-Q4,M2_gbm_poisson,49.710705,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22342,2011-Q4,B2_ma3,232.666667,172.000000,2,False,2011-10;2011-11,
22342,2011-Q4,M2_gbm_poisson,338.608123,172.000000,2,False,2011-10;2011-11,
22342,2011-Q4,M2_gbm_poisson,233.663282,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22343,2011-Q4,B2_ma3,109.000000,128.000000,2,False,2011-10;2011-11,
22343,2011-Q4,M2_gbm_poisson,129.371064,128.000000,2,False,2011-10;2011-11,
22343,2011-Q4,M2_gbm_poisson,181.433468,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22344,2011-Q4,B2_ma3,57.000000,19.000000,2,False,2011-10;2011-11,
22344,2011-Q4,M2_gbm_poisson,69.575938,19.000000,2,False,2011-10;2011-11,
22344,2011-Q4,M2_gbm_poisson,47.935824,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22345,2011-Q4,B2_ma3,30.333334,20.000000,2,False,2011-10;2011-11,
22345,2011-Q4,M2_gbm_poisson,50.658340,20.000000,2,False,2011-10;2011-11,
22345,2011-Q4,M2_gbm_poisson,46.579163,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22346,2011-Q4,B2_ma3,25.666667,21.000000,2,False,2011-10;2011-11,
22346,2011-Q4,M2_gbm_poisson,25.056471,21.000000,2,False,2011-10;2011-11,
22346,2011-Q4,M2_gbm_poisson,43.190671,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22348,2011-Q4,B2_ma3,505.666667,773.000000,2,False,2011-10;2011-11,
22348,2011-Q4,M2_gbm_poisson,685.171807,773.000000,2,False,2011-10;2011-11,
22348,2011-Q4,M2_gbm_poisson,998.687955,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22349,2011-Q4,B2_ma3,112.000000,140.000000,2,False,2011-10;2011-11,
22349,2011-Q4,M2_gbm_poisson,225.421736,140.000000,2,False,2011-10;2011-11,
22349,2011-Q4,M2_gbm_poisson,191.710037,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22350,2011-Q4,B2_ma3,95.000000,93.000000,2,False,2011-10;2011-11,
22350,2011-Q4,M2_gbm_poisson,197.219680,93.000000,2,False,2011-10;2011-11,
22350,2011-Q4,M2_gbm_poisson,142.431001,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22351,2011-Q4,B2_ma3,0.000000,0.000000,2,False,2011-10;2011-11,
22351,2011-Q4,M2_gbm_poisson,5.059023,0.000000,2,False,2011-10;2011-11,
22351,2011-Q4,M2_gbm_poisson,2.150758,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22352,2011-Q4,B2_ma3,564.333333,496.000000,2,False,2011-10;2011-11,
22352,2011-Q4,M2_gbm_poisson,771.459738,496.000000,2,False,2011-10;2011-11,
22352,2011-Q4,M2_gbm_poisson,640.301398,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22353,2011-Q4,B2_ma3,0.000000,0.000000,2,False,2011-10;2011-11,
22353,2011-Q4,M2_gbm_poisson,4.760702,0.000000,2,False,2011-10;2011-11,
22354,2011-Q4,B2_ma3,98.666666,64.000000,2,False,2011-10;2011-11,
22354,2011-Q4,M2_gbm_poisson,111.621100,64.000000,2,False,2011-10;2011-11,
22354,2011-Q4,M2_gbm_poisson,99.272808,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22355,2011-Q4,B2_ma3,2648.333334,3645.000000,2,False,2011-10;2011-11,
22355,2011-Q4,M2_gbm_poisson,3586.715456,3645.000000,2,False,2011-10;2011-11,
22355,2011-Q4,M2_gbm_poisson,4467.761773,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22356,2011-Q4,B2_ma3,1656.000000,2153.000000,2,False,2011-10;2011-11,
22356,2011-Q4,M2_gbm_poisson,1963.414164,2153.000000,2,False,2011-10;2011-11,
22356,2011-Q4,M2_gbm_poisson,2802.838462,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22357,2011-Q4,B2_ma3,37.666667,103.000000,2,False,2011-10;2011-11,
22357,2011-Q4,M2_gbm_poisson,77.301506,103.000000,2,False,2011-10;2011-11,
22357,2011-Q4,M2_gbm_poisson,161.060043,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22358,2011-Q4,B2_ma3,80.666667,87.000000,2,False,2011-10;2011-11,
22358,2011-Q4,M2_gbm_poisson,114.122255,87.000000,2,False,2011-10;2011-11,
22358,2011-Q4,M2_gbm_poisson,137.622072,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22359,2011-Q4,B2_ma3,31.666667,31.000000,2,False,2011-10;2011-11,
22359,2011-Q4,M2_gbm_poisson,74.147021,31.000000,2,False,2011-10;2011-11,
22359,2011-Q4,M2_gbm_poisson,60.316625,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22360,2011-Q4,B2_ma3,128.333333,138.000000,2,False,2011-10;2011-11,
22360,2011-Q4,M2_gbm_poisson,208.177528,138.000000,2,False,2011-10;2011-11,
22360,2011-Q4,M2_gbm_poisson,201.184393,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22361,2011-Q4,B2_ma3,89.000000,140.000000,2,False,2011-10;2011-11,
22361,2011-Q4,M2_gbm_poisson,146.458106,140.000000,2,False,2011-10;2011-11,
22361,2011-Q4,M2_gbm_poisson,204.716572,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22362,2011-Q4,B2_ma3,45.333333,66.000000,2,False,2011-10;2011-11,
22362,2011-Q4,M2_gbm_poisson,115.009784,66.000000,2,False,2011-10;2011-11,
22362,2011-Q4,M2_gbm_poisson,110.141781,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22363,2011-Q4,B2_ma3,31.666667,28.000000,2,False,2011-10;2011-11,
22363,2011-Q4,M2_gbm_poisson,77.751888,28.000000,2,False,2011-10;2011-11,
22363,2011-Q4,M2_gbm_poisson,49.846119,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22364,2011-Q4,B2_ma3,128.333333,77.000000,2,False,2011-10;2011-11,
22364,2011-Q4,M2_gbm_poisson,188.514326,77.000000,2,False,2011-10;2011-11,
22364,2011-Q4,M2_gbm_poisson,125.743093,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
22365,2011-Q4,B2_ma3,257.666667,151.000000,2,False,2011-10;2011-11,
