stock_code,description,forecast_origin,horizon,target_month,model,forecast,sigma,sigma_source,n_residuals_product,z,safety_stock,target_inventory,abc_class,status,run_id
71496A,A4 WALL TIDY BLUE OFFICE,2011-11,3,2012-02,M2_gbm_poisson,30.382547,32.063584,product,16,1.645000,52.744595,84,C,Forecast,20260824T181001Z-27103c
71496B,A4 WALL TIDY RED FLOWERS,2011-11,3,2012-02,M2_gbm_poisson,22.548872,16.074717,product,14,1.645000,26.442909,49,C,Forecast,20260824T181001Z-27103c
71510,SQUARE METAL CANDLEHOLDER BASE,2011-11,3,2012-02,M2_gbm_poisson,37.201185,23.947624,product,16,1.645000,39.393842,77,C,Forecast,20260824T181001Z-27103c
72024U,LILAC VOTIVE CANDLE,2011-11,3,2012-02,M2_gbm_poisson,16.694876,64.878870,product,16,1.645000,106.725741,124,C,Forecast,20260824T181001Z-27103c
72122,COFFEE SCENT PILLAR CANDLE,2011-11,3,2012-02,M2_gbm_poisson,63.152095,30.995783,product,16,1.645000,50.988063,115,C,Forecast,20260824T181001Z-27103c
72127,COLUMBIAN CANDLE ROUND,2011-11,3,2012-02,M2_gbm_poisson,51.652007,30.742546,product,16,1.645000,50.571488,103,C,Forecast,20260824T181001Z-27103c
72128,COLUMBIAN CANDLE ROUND,2011-11,3,2012-02,M2_gbm_poisson,54.626804,56.073432,product,16,1.645000,92.240796,147,C,Forecast,20260824T181001Z-27103c
72130,COLUMBIAN CANDLE ROUND,2011-11,3,2012-02,M2_gbm_poisson,55.769051,56.356510,product,16,1.645000,92.706459,149,C,Forecast,20260824T181001Z-27103c
72131,COLUMBIAN CANDLE RECTANGLE,2011-11,3,2012-02,M2_gbm_poisson,38.793060,36.074743,product,16,1.645000,59.342952,99,C,Forecast,20260824T181001Z-27103c
72132,COLUMBIAN CUBE CANDLE,2011-11,3,2012-02,M2_gbm_poisson,26.013342,14.610509,product,16,1.645000,24.034287,51,C,Forecast,20260824T181001Z-27103c
72133,COLUMBIAN CANDLE RECTANGLE,2011-11,3,2012-02,M2_gbm_poisson,24.937485,24.242263,product,16,1.645000,39.878522,65,C,Forecast,20260824T181001Z-27103c
72134,COLUMBIAN  CUBE CANDLE,2011-11,3,2012-02,M2_gbm_poisson,32.471122,29.198356,product,16,1.645000,48.031295,81,C,Forecast,20260824T181001Z-27103c
72140E,BEST DAD CANDLE LETTERS,2011-11,3,2012-02,M2_gbm_poisson,19.194685,17.124300,product,16,1.645000,28.169474,48,C,Forecast,20260824T181001Z-27103c
72225C,LAVENDER SCENT CAKE CANDLE,2011-11,3,2012-02,M2_gbm_poisson,81.281326,69.843641,product,16,1.645000,114.892789,197,C,Forecast,20260824T181001Z-27103c
72232,FENG SHUI PILLAR CANDLE,2011-11,3,2012-02,M2_gbm_poisson,188.388694,212.670335,product,16,1.645000,349.842700,539,B,Forecast,20260824T181001Z-27103c
72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,2011-11,3,2012-02,M2_gbm_poisson,84.210774,89.053654,product,16,1.645000,146.493262,231,A,Forecast,20260824T181001Z-27103c
72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2011-11,3,2012-02,M2_gbm_poisson,60.619839,63.703234,product,16,1.645000,104.791820,166,A,Forecast,20260824T181001Z-27103c
72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,2011-11,3,2012-02,M2_gbm_poisson,88.575862,139.902326,product,16,1.645000,230.139326,319,A,Forecast,20260824T181001Z-27103c
72369A,PINK CLEAR GLASS CANDLE PLATE,2011-11,3,2012-02,M2_gbm_poisson,54.372935,10.104329,product,16,1.645000,16.621621,71,C,Forecast,20260824T181001Z-27103c
72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,2011-11,3,2012-02,M2_gbm_poisson,65.960165,300.711207,product,16,1.645000,494.669935,561,C,Forecast,20260824T181001Z-27103c
72598,SET/12 TAPER CANDLES,2011-11,3,2012-02,M2_gbm_poisson,104.483165,31.208855,product,16,1.645000,51.338567,156,C,Forecast,20260824T181001Z-27103c
72709,IVORY SCULPTED RND CANDLE,2011-11,3,2012-02,M2_gbm_poisson,23.392748,10.734423,product,16,1.645000,17.658127,42,C,Forecast,20260824T181001Z-27103c
72741,GRAND CHOCOLATECANDLE,2011-11,3,2012-02,M2_gbm_poisson,351.593096,632.329958,product,16,1.645000,1040.182781,1392,A,Forecast,20260824T181001Z-27103c
72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2011-11,3,2012-02,M2_gbm_poisson,38.889623,46.458429,product,16,1.645000,76.424116,116,A,Forecast,20260824T181001Z-27103c
72780,BLACK SILOUETTE CANDLE PLATE,2011-11,3,2012-02,M2_gbm_poisson,45.298804,17.898079,product,16,1.645000,29.442341,75,C,Forecast,20260824T181001Z-27103c
72783,BLACK SIL'T SQU CANDLE PLATE,2011-11,3,2012-02,M2_gbm_poisson,28.063809,12.918683,product,12,1.645000,21.251233,50,C,Forecast,20260824T181001Z-27103c
72799C,PINK PILLAR CANDLE SILVER FLOCK,2011-11,3,2012-02,M2_gbm_poisson,40.927768,5.331576,product,16,1.645000,8.770443,50,C,Forecast,20260824T181001Z-27103c
72799E,IVORY PILLAR CANDLE SILVER FLOCK,2011-11,3,2012-02,M2_gbm_poisson,52.850446,49.424754,product,16,1.645000,81.303720,135,B,Forecast,20260824T181001Z-27103c
72799F,IVORY PILLAR CANDLE GOLD FLOCK,2011-11,3,2012-02,M2_gbm_poisson,37.265275,15.303963,product,16,1.645000,25.175019,63,B,Forecast,20260824T181001Z-27103c
72800B,4 PURPLE FLOCK DINNER CANDLES,2011-11,3,2012-02,M2_gbm_poisson,54.487556,23.655152,product,16,1.645000,38.912725,94,B,Forecast,20260824T181001Z-27103c
72800C,4 PINK DINNER CANDLE SILVER FLOCK,2011-11,3,2012-02,M2_gbm_poisson,50.539214,23.697096,product,16,1.645000,38.981722,90,C,Forecast,20260824T181001Z-27103c
72800D,4 BLUE DINNER CANDLES SILVER FLOCK,2011-11,3,2012-02,M2_gbm_poisson,38.834346,22.337195,product,16,1.645000,36.744685,76,B,Forecast,20260824T181001Z-27103c
72800E,4 IVORY DINNER CANDLES SILVER FLOCK,2011-11,3,2012-02,M2_gbm_poisson,65.986569,54.715753,product,16,1.645000,90.007414,156,B,Forecast,20260824T181001Z-27103c
72801C,4 ROSE PINK DINNER CANDLES,2011-11,3,2012-02,M2_gbm_poisson,27.308790,11.003884,product,16,1.645000,18.101389,46,C,Forecast,20260824T181001Z-27103c
72801D,4 SKY BLUE DINNER CANDLES,2011-11,3,2012-02,M2_gbm_poisson,31.022927,19.764762,product,16,1.645000,32.513033,64,C,Forecast,20260824T181001Z-27103c
72801G,4 BURGUNDY WINE DINNER CANDLES,2011-11,3,2012-02,M2_gbm_poisson,25.771210,24.534079,product,16,1.645000,40.358560,67,C,Forecast,20260824T181001Z-27103c
72802A,ROSE SCENT CANDLE IN JEWELLED BOX,2011-11,3,2012-02,M2_gbm_poisson,44.324591,42.012554,product,16,1.645000,69.110652,114,A,Forecast,20260824T181001Z-27103c
72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,2011-11,3,2012-02,M2_gbm_poisson,75.361084,61.768563,product,16,1.645000,101.609287,177,B,Forecast,20260824T181001Z-27103c
72802C,VANILLA SCENT CANDLE JEWELLED BOX,2011-11,3,2012-02,M2_gbm_poisson,81.892206,78.068480,product,16,1.645000,128.422650,211,A,Forecast,20260824T181001Z-27103c
72803A,ROSE SCENT CANDLE JEWELLED DRAWER,2011-11,3,2012-02,M2_gbm_poisson,36.218396,17.395251,product,16,1.645000,28.615188,65,B,Forecast,20260824T181001Z-27103c
72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,2011-11,3,2012-02,M2_gbm_poisson,53.979313,53.160752,product,16,1.645000,87.449437,142,A,Forecast,20260824T181001Z-27103c
72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,2011-11,3,2012-02,M2_gbm_poisson,54.920579,42.057407,product,16,1.645000,69.184434,125,A,Forecast,20260824T181001Z-27103c
72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,2011-11,3,2012-02,M2_gbm_poisson,82.221778,54.358882,product,16,1.645000,89.420361,172,A,Forecast,20260824T181001Z-27103c
72811,SMALL ZINC/GLASS CANDLEHOLDER,2011-11,3,2012-02,M2_gbm_poisson,37.097670,16.163712,product,16,1.645000,26.589306,64,C,Forecast,20260824T181001Z-27103c
72812,LARGE ZINC GLASS CANDLEHOLDER,2011-11,3,2012-02,M2_gbm_poisson,15.471788,13.679774,product,16,1.645000,22.503229,38,C,Forecast,20260824T181001Z-27103c
72816,SET/3 CHRISTMAS DECOUPAGE CANDLES,2011-11,3,2012-02,M2_gbm_poisson,46.318581,106.331366,product,14,1.645000,174.915097,222,B,Forecast,20260824T181001Z-27103c
72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,2011-11,3,2012-02,M2_gbm_poisson,180.453016,137.180478,product,15,1.645000,225.661887,407,C,Forecast,20260824T181001Z-27103c
72818,CHRISTMAS DECOUPAGE CANDLE,2011-11,3,2012-02,M2_gbm_poisson,69.679638,55.537029,product,14,1.645000,91.358413,162,C,Forecast,20260824T181001Z-27103c
72819,CUPID DESIGN SCENTED CANDLES,2011-11,3,2012-02,M2_gbm_poisson,33.674216,28.185781,product,16,1.645000,46.365610,81,B,Forecast,20260824T181001Z-27103c
75011,BLUE DAISY MOBILE,2011-11,3,2012-02,M2_gbm_poisson,34.644872,17.918934,product,16,1.645000,29.476646,65,C,Forecast,20260824T181001Z-27103c
75049L,LARGE CIRCULAR MIRROR MOBILE,2011-11,3,2012-02,M2_gbm_poisson,322.144792,607.987235,product,16,1.645000,1000.139001,1323,A,Forecast,20260824T181001Z-27103c
75172,PAINTED SEA SHELL METAL WINDCHIME,2011-11,3,2012-02,M2_gbm_poisson,8.583830,9.976472,product,15,1.645000,16.411297,25,C,Forecast,20260824T181001Z-27103c
75178,ASSTD COL BUTTERFLY/CRYSTAL W/CHIME,2011-11,3,2012-02,M2_gbm_poisson,16.468395,28.496404,product,16,1.645000,46.876584,64,C,Forecast,20260824T181001Z-27103c
77079,DOLPHIN WINDMILL,2011-11,3,2012-02,M2_gbm_poisson,8.649784,8.430701,product,11,1.645000,13.868503,23,C,Forecast,20260824T181001Z-27103c
78033,FLAG OF ST GEORGE CHAIR,2011-11,3,2012-02,M2_gbm_poisson,11.048520,5.484574,product,15,1.645000,9.022124,21,C,Forecast,20260824T181001Z-27103c
78034B,BLUE NETTING STORAGE HANGER,2011-11,3,2012-02,M2_gbm_poisson,8.180374,6.775983,product,15,1.645000,11.146492,20,C,Forecast,20260824T181001Z-27103c
78124,MAGAZINE RACK GEBRA ASSORTED,2011-11,3,2012-02,M2_gbm_poisson,49.560814,24.265372,product,16,1.645000,39.916536,90,C,Forecast,20260824T181001Z-27103c
79000,MOROCCAN TEA GLASS,2011-11,3,2012-02,M2_gbm_poisson,29.018347,304.217038,product,16,1.645000,500.437027,530,A,Forecast,20260824T181001Z-27103c
79030D,TUMBLER BAROQUE,2011-11,3,2012-02,M2_gbm_poisson,38.414073,36.246517,product,16,1.645000,59.625520,99,C,Forecast,20260824T181001Z-27103c
79030G,"TUMBLER, NEW ENGLAND",2011-11,3,2012-02,M2_gbm_poisson,16.906019,49.395632,product,16,1.645000,81.255815,99,B,Forecast,20260824T181001Z-27103c
79051A,SMOKEY GREY COLOUR D.O.F. GLASS,2011-11,3,2012-02,M2_gbm_poisson,97.231537,42.502036,product,16,1.645000,69.915849,168,C,Forecast,20260824T181001Z-27103c
79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",2011-11,3,2012-02,M2_gbm_poisson,16.112086,69.743455,product,7,1.645000,114.727984,131,C,Forecast,20260824T181001Z-27103c
79063C,"RETRO PILL BOX KEY CHAIN,THE KING",2011-11,3,2012-02,M2_gbm_poisson,104.275897,16.289490,product,6,1.645000,26.796211,132,C,Forecast,20260824T181001Z-27103c
79063D,"RETRO PILL BOX , REVOLUTIONARY",2011-11,3,2012-02,M2_gbm_poisson,37.159193,82.059609,product,7,1.645000,134.988057,173,C,Forecast,20260824T181001Z-27103c
79066K,RETRO MOD TRAY,2011-11,3,2012-02,M2_gbm_poisson,98.269779,31.960362,product,16,1.645000,52.574795,151,C,Forecast,20260824T181001Z-27103c
79071B,ENGLISH ROSE METAL WASTE BIN,2011-11,3,2012-02,M2_gbm_poisson,7.791273,23.057814,product,16,1.645000,37.930104,46,C,Forecast,20260824T181001Z-27103c
79144B,PAINTED LIGHTBULB STAR+ MOON,2011-11,3,2012-02,M2_gbm_poisson,59.023943,24.136951,product,16,1.645000,39.705285,99,C,Forecast,20260824T181001Z-27103c
79144C,PAINTED LIGHTBULB RAINBOW DESIGN,2011-11,3,2012-02,M2_gbm_poisson,45.298804,28.942134,product,16,1.645000,47.609811,93,C,Forecast,20260824T181001Z-27103c
79149B,SILICON STAR BULB  BLUE,2011-11,3,2012-02,M2_gbm_poisson,40.277118,11.841676,product,16,1.645000,19.479557,60,C,Forecast,20260824T181001Z-27103c
79151B,"SILICON CUBE 25W, BLUE",2011-11,3,2012-02,M2_gbm_poisson,30.587293,16.742794,product,6,1.645000,27.541896,59,C,Forecast,20260824T181001Z-27103c
79157B,UBO-LIGHT TRIOBASE BLUE,2011-11,3,2012-02,M2_gbm_poisson,14.341242,17.056872,abc_group,3,1.645000,28.058555,43,C,Forecast,20260824T181001Z-27103c
79157V,UBO-LIGHT TRIOBASE PURPLE,2011-11,3,2012-02,M2_gbm_poisson,29.738474,17.056872,abc_group,0,1.645000,28.058555,58,C,Forecast,20260824T181001Z-27103c
79160,HEART SHAPE WIRELESS DOORBELL,2011-11,3,2012-02,M2_gbm_poisson,50.796588,25.252447,product,16,1.645000,41.540275,93,B,Forecast,20260824T181001Z-27103c
79161A,ST GEORGE SET OF 10 PARTY LIGHTS,2011-11,3,2012-02,M2_gbm_poisson,13.760976,7.605154,product,12,1.645000,12.510478,27,C,Forecast,20260824T181001Z-27103c
79163,BLACK CHAMPAGNE GLASS,2011-11,3,2012-02,M2_gbm_poisson,23.597648,124.142914,product,16,1.645000,204.215093,228,B,Forecast,20260824T181001Z-27103c
79164,BLACK WINE GLASS,2011-11,3,2012-02,M2_gbm_poisson,37.881190,82.136474,product,16,1.645000,135.114500,173,B,Forecast,20260824T181001Z-27103c
79190A,RETRO PLASTIC 70'S TRAY,2011-11,3,2012-02,M2_gbm_poisson,81.007556,49.234960,product,16,1.645000,80.991509,162,C,Forecast,20260824T181001Z-27103c
79190B,RETRO PLASTIC POLKA TRAY,2011-11,3,2012-02,M2_gbm_poisson,80.466681,30.398925,product,16,1.645000,50.006231,131,C,Forecast,20260824T181001Z-27103c
79190D,RETRO PLASTIC DAISY TRAY,2011-11,3,2012-02,M2_gbm_poisson,55.428818,11.928476,product,16,1.645000,19.622343,76,C,Forecast,20260824T181001Z-27103c
79191B,RETRO PLASTIC POLKA TRAY,2011-11,3,2012-02,M2_gbm_poisson,52.752475,18.307031,product,16,1.645000,30.115066,83,C,Forecast,20260824T181001Z-27103c
79191C,RETRO PLASTIC ELEPHANT TRAY,2011-11,3,2012-02,M2_gbm_poisson,103.801452,63.411011,product,16,1.645000,104.311113,209,C,Forecast,20260824T181001Z-27103c
79191D,RETRO PLASTIC DAISY TRAY,2011-11,3,2012-02,M2_gbm_poisson,25.707254,8.519033,product,16,1.645000,14.013809,40,C,Forecast,20260824T181001Z-27103c
79302M,"ART LIGHTS,FUNK MONKEY",2011-11,3,2012-02,M2_gbm_poisson,53.275627,40.762903,product,16,1.645000,67.054975,121,B,Forecast,20260824T181001Z-27103c
79321,CHILLI LIGHTS,2011-11,3,2012-02,M2_gbm_poisson,577.976933,714.503132,product,16,1.645000,1175.357652,1754,A,Forecast,20260824T181001Z-27103c
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,2011-11,3,2012-02,M2_gbm_poisson,20.189929,28.147009,product,13,1.645000,46.301829,67,C,Forecast,20260824T181001Z-27103c
79337,BLUE FLOCK GLASS CANDLEHOLDER,2011-11,3,2012-02,M2_gbm_poisson,9.620551,112.013361,product,16,1.645000,184.261979,194,C,Forecast,20260824T181001Z-27103c
79403,FROSTED WHITE BASE,2011-11,3,2012-02,M2_gbm_poisson,18.041188,31.278422,product,16,1.645000,51.453005,70,C,Forecast,20260824T181001Z-27103c
79406,FROSTED WHITE BASE,2011-11,3,2012-02,M2_gbm_poisson,44.555697,31.747885,product,16,1.645000,52.225271,97,C,Forecast,20260824T181001Z-27103c
81950B,FLOWER BLUE CLOCK W/SUCKER,2011-11,3,2012-02,M2_gbm_poisson,15.486028,23.810912,product,14,1.645000,39.168950,55,C,Forecast,20260824T181001Z-27103c
81950V,FLOWER PURPLE CLOCK W/SUCKER,2011-11,3,2012-02,M2_gbm_poisson,15.372139,16.786469,product,16,1.645000,27.613741,43,C,Forecast,20260824T181001Z-27103c
81952B,ROUND BLUE CLOCK W/SUCKER,2011-11,3,2012-02,M2_gbm_poisson,18.263072,55.289035,product,11,1.645000,90.950463,110,C,Forecast,20260824T181001Z-27103c
81952V,ROUND PURPLE CLOCK WITH SUCKER,2011-11,3,2012-02,M2_gbm_poisson,110.181789,24.992375,product,14,1.645000,41.112456,152,C,Forecast,20260824T181001Z-27103c
81953B,ROUND BLUE CLOCK WITH SUCKER,2011-11,3,2012-02,M2_gbm_poisson,10.769606,15.457903,product,12,1.645000,25.428251,37,C,Forecast,20260824T181001Z-27103c
81953P,ROUND ARTICULATED PINK CLOCK W/SUCK,2011-11,3,2012-02,M2_gbm_poisson,18.263072,16.178626,product,12,1.645000,26.613840,45,C,Forecast,20260824T181001Z-27103c
82001S,VINYL RECORD FRAME SILVER,2011-11,3,2012-02,M2_gbm_poisson,136.660649,105.044018,product,16,1.645000,172.797409,310,A,Forecast,20260824T181001Z-27103c
82011A,"BATHROOM SCALES, TROPICAL BEACH",2011-11,3,2012-02,M2_gbm_poisson,11.972413,7.280723,product,16,1.645000,11.976789,24,C,Forecast,20260824T181001Z-27103c
82011B,BATHROOM SCALES RUBBER DUCKS,2011-11,3,2012-02,M2_gbm_poisson,34.925648,15.299078,product,16,1.645000,25.166983,61,C,Forecast,20260824T181001Z-27103c
82011C,BATHROOM SCALES FOOTPRINTS IN SAND,2011-11,3,2012-02,M2_gbm_poisson,34.925648,14.082572,product,16,1.645000,23.165830,59,C,Forecast,20260824T181001Z-27103c
82095,HEART BUTTONS JEWELLERY BOX,2011-11,3,2012-02,M2_gbm_poisson,6.966668,8.092221,product,16,1.645000,13.311704,21,C,Forecast,20260824T181001Z-27103c
82482,WOODEN PICTURE FRAME WHITE FINISH,2011-11,3,2012-02,M2_gbm_poisson,717.660645,449.800097,product,16,1.645000,739.921160,1458,A,Forecast,20260824T181001Z-27103c
82483,WOOD 2 DRAWER CABINET WHITE FINISH,2011-11,3,2012-02,M2_gbm_poisson,158.763830,148.028203,product,16,1.645000,243.506394,403,A,Forecast,20260824T181001Z-27103c
82484,WOOD BLACK BOARD ANT WHITE FINISH,2011-11,3,2012-02,M2_gbm_poisson,196.462670,248.800817,product,16,1.645000,409.277344,606,A,Forecast,20260824T181001Z-27103c
82486,WOOD S/3 CABINET ANT WHITE FINISH,2011-11,3,2012-02,M2_gbm_poisson,145.882396,58.857748,product,16,1.645000,96.820996,243,A,Forecast,20260824T181001Z-27103c
82494L,WOODEN FRAME ANTIQUE WHITE,2011-11,3,2012-02,M2_gbm_poisson,711.248093,440.528599,product,16,1.645000,724.669545,1436,A,Forecast,20260824T181001Z-27103c
82551,LAUNDRY 15C METAL SIGN,2011-11,3,2012-02,M2_gbm_poisson,224.158196,105.680202,product,16,1.645000,173.843932,399,A,Forecast,20260824T181001Z-27103c
82552,WASHROOM METAL SIGN,2011-11,3,2012-02,M2_gbm_poisson,215.572448,191.314901,product,16,1.645000,314.713012,531,A,Forecast,20260824T181001Z-27103c
82567,"AIRLINE LOUNGE,METAL SIGN",2011-11,3,2012-02,M2_gbm_poisson,78.158843,26.141268,product,16,1.645000,43.002386,122,B,Forecast,20260824T181001Z-27103c
82578,KITCHEN METAL SIGN,2011-11,3,2012-02,M2_gbm_poisson,146.253738,146.956221,product,16,1.645000,241.742984,388,B,Forecast,20260824T181001Z-27103c
82580,BATHROOM METAL SIGN,2011-11,3,2012-02,M2_gbm_poisson,351.520717,206.749500,product,16,1.645000,340.102927,692,A,Forecast,20260824T181001Z-27103c
82581,TOILET METAL SIGN,2011-11,3,2012-02,M2_gbm_poisson,223.379837,163.611597,product,16,1.645000,269.141076,493,A,Forecast,20260824T181001Z-27103c
82582,AREA PATROLLED METAL SIGN,2011-11,3,2012-02,M2_gbm_poisson,293.546390,94.608184,product,16,1.645000,155.630462,450,A,Forecast,20260824T181001Z-27103c
82583,HOT BATHS METAL SIGN,2011-11,3,2012-02,M2_gbm_poisson,612.252569,346.957882,product,16,1.645000,570.745716,1183,A,Forecast,20260824T181001Z-27103c
82600,NO SINGING METAL SIGN,2011-11,3,2012-02,M2_gbm_poisson,321.043023,348.688507,product,16,1.645000,573.592594,895,A,Forecast,20260824T181001Z-27103c
82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",2011-11,3,2012-02,M2_gbm_poisson,17.348585,15.785181,product,16,1.645000,25.966623,44,C,Forecast,20260824T181001Z-27103c
82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",2011-11,3,2012-02,M2_gbm_poisson,40.012763,37.216919,product,16,1.645000,61.221832,102,C,Forecast,20260824T181001Z-27103c
82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",2011-11,3,2012-02,M2_gbm_poisson,39.889456,29.381354,product,16,1.645000,48.332327,89,C,Forecast,20260824T181001Z-27103c
82613D,METAL SIGN CUPCAKE SINGLE HOOK,2011-11,3,2012-02,M2_gbm_poisson,49.266312,23.410730,product,16,1.645000,38.510650,88,B,Forecast,20260824T181001Z-27103c
82616B,FRAPPUCINO SCARF KNITTING KIT,2011-11,3,2012-02,M2_gbm_poisson,78.338453,30.540224,product,16,1.645000,50.238669,129,C,Forecast,20260824T181001Z-27103c
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,2011-11,3,2012-02,M2_gbm_poisson,75.591009,46.354594,product,16,1.645000,76.253307,152,C,Forecast,20260824T181001Z-27103c
84006,MAGIC TREE -PAPER FLOWERS,2011-11,3,2012-02,M2_gbm_poisson,104.907740,79.930307,product,16,1.645000,131.485354,237,B,Forecast,20260824T181001Z-27103c
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,2011-11,3,2012-02,M2_gbm_poisson,154.626571,101.807759,product,16,1.645000,167.473763,323,B,Forecast,20260824T181001Z-27103c
84016,FLAG OF ST GEORGE CAR FLAG,2011-11,3,2012-02,M2_gbm_poisson,20.633348,71.377422,product,13,1.645000,117.415859,139,A,Forecast,20260824T181001Z-27103c
84029E,RED WOOLLY HOTTIE WHITE HEART.,2011-11,3,2012-02,M2_gbm_poisson,529.233518,695.039369,product,16,1.645000,1143.339762,1673,A,Forecast,20260824T181001Z-27103c
84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2011-11,3,2012-02,M2_gbm_poisson,258.295710,365.156064,product,16,1.645000,600.681726,859,A,Forecast,20260824T181001Z-27103c
84030E,ENGLISH ROSE HOT WATER BOTTLE,2011-11,3,2012-02,M2_gbm_poisson,198.436240,212.151938,product,16,1.645000,348.989937,548,A,Forecast,20260824T181001Z-27103c
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE,2011-11,3,2012-02,M2_gbm_poisson,53.882353,40.681216,product,16,1.645000,66.920600,121,A,Forecast,20260824T181001Z-27103c
84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE,2011-11,3,2012-02,M2_gbm_poisson,48.801692,29.995648,product,16,1.645000,49.342842,99,B,Forecast,20260824T181001Z-27103c
84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,2011-11,3,2012-02,M2_gbm_poisson,98.367908,124.765542,product,16,1.645000,205.239317,304,A,Forecast,20260824T181001Z-27103c
84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,2011-11,3,2012-02,M2_gbm_poisson,93.877302,85.961962,product,16,1.645000,141.407428,236,A,Forecast,20260824T181001Z-27103c
84033,FLAG OF ST GEORGE,2011-11,3,2012-02,M2_gbm_poisson,7.197685,16.303625,product,16,1.645000,26.819463,35,C,Forecast,20260824T181001Z-27103c
84050,PINK HEART SHAPE EGG FRYING PAN,2011-11,3,2012-02,M2_gbm_poisson,63.559857,243.801132,product,16,1.645000,401.052862,465,A,Forecast,20260824T181001Z-27103c
84051,ASS COLOUR GLOWING TIARAS,2011-11,3,2012-02,M2_gbm_poisson,48.247404,36.499733,product,16,1.645000,60.042060,109,C,Forecast,20260824T181001Z-27103c
84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,2011-11,3,2012-02,M2_gbm_poisson,1950.939967,2610.976183,product,16,1.645000,4295.055821,6246,A,Forecast,20260824T181001Z-27103c
84078A,SET/4 WHITE RETRO STORAGE CUBES,2011-11,3,2012-02,M2_gbm_poisson,27.592824,41.921809,product,16,1.645000,68.961376,97,A,Forecast,20260824T181001Z-27103c
84086B,YELLOW/BLUE RETRO RADIO,2011-11,3,2012-02,M2_gbm_poisson,19.008476,7.125057,product,16,1.645000,11.720719,31,C,Forecast,20260824T181001Z-27103c
84086C,PINK/PURPLE RETRO RADIO,2011-11,3,2012-02,M2_gbm_poisson,47.666820,20.899064,product,16,1.645000,34.378960,83,C,Forecast,20260824T181001Z-27103c
84192,ASSORTED COLOUR METAL CAT,2011-11,3,2012-02,M2_gbm_poisson,45.044125,24.804158,product,16,1.645000,40.802841,86,C,Forecast,20260824T181001Z-27103c
84199,GLOW IN DARK DOLPHINS,2011-11,3,2012-02,M2_gbm_poisson,72.811711,37.204730,product,16,1.645000,61.201782,135,C,Forecast,20260824T181001Z-27103c
84201B,HAPPY BIRTHDAY CARD STRIPEY TEDDY,2011-11,3,2012-02,M2_gbm_poisson,16.939374,29.201511,product,12,1.645000,48.036486,65,C,Forecast,20260824T181001Z-27103c
