stock_code,description,forecast_origin,target_month,model,forecast,sigma,sigma_source,n_residuals_product,z,safety_stock,target_inventory,uncertainty_ratio,abc_class,last_month_units,ma3_units,months_since_last_sale,product_age_months,status,run_id
85087,CANDY SPOT CUSHION COVER,2011-11,2011-12,M2_gbm_poisson,22.177629,20.295065,product,18,1.645000,33.385382,56,0.915114,C,0,15.333333,2,24,Forecast,20260824T181001Z-27103c
85088,CANDY SPOT HAND BAG,2011-11,2011-12,M2_gbm_poisson,50.005041,14.900874,product,18,1.645000,24.511938,75,0.297987,C,48,41.333333,1,24,Forecast,20260824T181001Z-27103c
85089,CANDY SPOT BUNNY,2011-11,2011-12,M2_gbm_poisson,7.698186,3.167262,product,18,1.645000,5.210145,13,0.411430,C,4,2.666667,1,24,Forecast,20260824T181001Z-27103c
85090,CANDY SPOT APRON,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85091,CANDY SPOT BREAD BASKETS,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85092,CANDY SPOT TEA COSY,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85093,CANDY SPOT EGG WARMER HARE,2011-11,2011-12,M2_gbm_poisson,35.527805,41.282533,product,18,1.645000,67.909767,104,1.161978,B,22,21.666667,1,24,Forecast,20260824T181001Z-27103c
85094,CANDY SPOT EGG WARMER RABBIT,2011-11,2011-12,M2_gbm_poisson,61.253230,38.631856,product,18,1.645000,63.549403,125,0.630691,C,104,58.666667,1,24,Forecast,20260824T181001Z-27103c
85095,THREE CANVAS LUGGAGE TAGS,2011-11,2011-12,M2_gbm_poisson,19.433944,26.243602,product,15,1.645000,43.170726,63,1.350400,C,16,8.333333,1,16,Forecast,20260824T181001Z-27103c
85096,HILDA CANDY SPOT RABBIT,2011-11,2011-12,M2_gbm_poisson,5.758252,7.679204,product,18,1.645000,12.632290,19,1.333600,C,2,1.666667,1,24,Forecast,20260824T181001Z-27103c
85097B,BLUE ROCKING SINGING CANARY,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85098B,BLUE FLYING SINGING CANARY,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,B,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85099B,JUMBO BAG RED RETROSPOT,2011-11,2011-12,M2_gbm_poisson,2286.262976,1758.798691,product,18,1.645000,2893.223847,5180,0.769290,A,5908,5239.666667,1,24,Forecast,20260824T181001Z-27103c
85099C,JUMBO  BAG BAROQUE BLACK WHITE,2011-11,2011-12,M2_gbm_poisson,809.096705,581.622834,product,18,1.645000,956.769561,1766,0.718855,A,1565,1421.000000,1,24,Forecast,20260824T181001Z-27103c
85099F,JUMBO BAG STRAWBERRY,2011-11,2011-12,M2_gbm_poisson,699.987697,931.019452,product,18,1.645000,1531.526999,2232,1.330051,A,898,1387.333333,1,24,Forecast,20260824T181001Z-27103c
85103,SILVER T-LIGHT SETTING,2011-11,2011-12,M2_gbm_poisson,2.045777,15.028338,product,18,1.645000,24.721616,27,7.346030,B,0,0.000000,5,24,Forecast,20260824T181001Z-27103c
85104,SILVER GLASS T-LIGHT SET,2011-11,2011-12,M2_gbm_poisson,10.084642,12.890221,product,18,1.645000,21.204414,32,1.278203,C,4,3.333333,1,24,Forecast,20260824T181001Z-27103c
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,10.095447,27.082030,product,18,1.645000,44.549939,55,2.682598,B,6,2.000000,1,24,Forecast,20260824T181001Z-27103c
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,2011-11,2011-12,M2_gbm_poisson,52.920438,28.703527,product,18,1.645000,47.217301,101,0.542390,B,88,38.666667,1,24,Forecast,20260824T181001Z-27103c
85109,PINK BOUDOIR T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85110,BLACK SILVER FLOWER T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,B,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,2011-11,2011-12,M2_gbm_poisson,71.744548,75.760621,product,18,1.645000,124.626221,197,1.055977,C,85,303.000000,1,24,Forecast,20260824T181001Z-27103c
85112,S/3 TEAR DROP CUT GLASS DECORATION,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85113,POLKA DOT PISTACHIO PAIL,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85114A,BLACK ENCHANTED FOREST PLACEMAT,2011-11,2011-12,M2_gbm_poisson,32.323344,50.789162,product,18,1.645000,83.548172,116,1.571284,B,16,56.000000,1,24,Forecast,20260824T181001Z-27103c
85114B,IVORY ENCHANTED FOREST PLACEMAT,2011-11,2011-12,M2_gbm_poisson,44.193957,51.943235,product,18,1.645000,85.446621,130,1.175347,A,32,53.333333,1,24,Forecast,20260824T181001Z-27103c
85114C,RED ENCHANTED FOREST PLACEMAT,2011-11,2011-12,M2_gbm_poisson,71.855153,43.650009,product,18,1.645000,71.804266,144,0.607472,B,137,104.333333,1,24,Forecast,20260824T181001Z-27103c
85115B,S/4 BLACK DISCO PARTITION PANEL,2011-11,2011-12,M2_gbm_poisson,3.368636,4.558647,product,7,1.645000,7.498973,11,1.353262,C,0,1.000000,2,18,Forecast,20260824T181001Z-27103c
85116,BLACK CANDELABRA T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,14.490700,67.229141,product,18,1.645000,110.591936,126,4.639468,B,0,15.666667,2,24,Forecast,20260824T181001Z-27103c
85117,NIGHTINGALE COATHOOK WHITE,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85118,HEART T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,B,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85119,WATERING CAN SINGLE HOOK PISTACHIO,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85121B,RETRO LAUNDRY TUB PINK,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,B,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85121C,RETRO LAUNDRY TUB PISTACHIO,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,B,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85123A,WHITE HANGING HEART T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,2386.014779,1453.996279,product,18,1.645000,2391.823879,4778,0.609383,A,4942,3046.333333,1,24,Forecast,20260824T181001Z-27103c
85123B,ZINC HANGING HEART T-LITE HLDR,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85124A,PINK JUICY FRUIT PHOTO FRAME,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,B,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85124B,BLUE JUICY FRUIT PHOTO FRAME,2011-11,2011-12,M2_gbm_poisson,15.655755,14.249580,product,18,1.645000,23.440559,40,0.910182,C,7,6.666667,1,24,Forecast,20260824T181001Z-27103c
85124C,GREEN JUICY FRUIT PHOTO FRAME,2011-11,2011-12,M2_gbm_poisson,7.694330,8.678451,product,18,1.645000,14.276052,22,1.127902,B,0,4.333333,2,24,Forecast,20260824T181001Z-27103c
85125,SMALL ROUND CUT GLASS CANDLESTICK,2011-11,2011-12,M2_gbm_poisson,40.020123,16.307538,product,18,1.645000,26.825900,67,0.407483,B,46,32.000000,1,24,Forecast,20260824T181001Z-27103c
85126,LARGE ROUND CUTGLASS CANDLESTICK,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,B,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85127,SMALL SQUARE CUT GLASS CANDLESTICK,2011-11,2011-12,M2_gbm_poisson,35.504603,12.342048,product,18,1.645000,20.302669,56,0.347618,B,25,18.666667,1,24,Forecast,20260824T181001Z-27103c
85128,PLANTPOT SINGLE HOOK PISTACHIO,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85129A,"WHITE PEARL BEADED HEART, SMALL",2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85129B,BEADED CRYSTAL HEART GREEN SMALL,2011-11,2011-12,M2_gbm_poisson,5.472472,9.260270,product,18,1.645000,15.233145,21,1.692155,C,2,1.000000,1,24,Forecast,20260824T181001Z-27103c
85129C,BEADED CRYSTAL HEART BLUE SMALL,2011-11,2011-12,M2_gbm_poisson,14.041399,14.847217,product,18,1.645000,24.423671,39,1.057389,C,1,9.333333,1,24,Forecast,20260824T181001Z-27103c
85129D,BEADED CRYSTAL HEART PINK SMALL,2011-11,2011-12,M2_gbm_poisson,16.210446,16.728841,product,18,1.645000,27.518943,44,1.031979,B,12,6.666667,1,24,Forecast,20260824T181001Z-27103c
85130A,BEADED PEARL HEART WHITE LARGE,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,B,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85130B,BEADED CRYSTAL HEART GREEN LARGE,2011-11,2011-12,M2_gbm_poisson,55.985865,10.897490,product,18,1.645000,17.926371,74,0.194647,C,37,106.333333,1,23,Forecast,20260824T181001Z-27103c
85130C,BEADED CRYSTAL HEART BLUE  LARGE,2011-11,2011-12,M2_gbm_poisson,24.162514,20.654602,product,18,1.645000,33.976821,59,0.854820,C,11,69.666667,1,23,Forecast,20260824T181001Z-27103c
85130D,BEADED CRYSTAL HEART PINK LARGE,2011-11,2011-12,M2_gbm_poisson,18.281977,25.186454,product,18,1.645000,41.431717,60,1.377666,C,3,11.666667,1,24,Forecast,20260824T181001Z-27103c
85131A,BEADED PEARL HEART WHITE ON STICK,2011-11,2011-12,M2_gbm_poisson,4.633102,95.905772,product,18,1.645000,157.764995,163,20.700119,B,0,1.000000,2,24,Forecast,20260824T181001Z-27103c
85131B,BEADED CRYSTAL HEART GREEN ON STICK,2011-11,2011-12,M2_gbm_poisson,59.346729,44.924259,product,18,1.645000,73.900406,134,0.756980,C,94,64.666667,1,24,Forecast,20260824T181001Z-27103c
85131C,BEADED CRYSTAL HEART BLUE ON STICK,2011-11,2011-12,M2_gbm_poisson,25.805376,23.880672,product,18,1.645000,39.283706,66,0.925415,C,6,20.000000,1,23,Forecast,20260824T181001Z-27103c
85131D,BEADED CRYSTAL HEART PINK ON STICK,2011-11,2011-12,M2_gbm_poisson,47.253505,61.280255,product,18,1.645000,100.806019,149,1.296840,C,31,48.000000,1,24,Forecast,20260824T181001Z-27103c
85132A,CHARLIE + LOLA BISCUITS TINS,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,A,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85132B,CHARLIE AND LOLA TABLE TINS,2011-11,2011-12,M2_gbm_poisson,2.006944,26.432575,product,18,1.645000,43.481587,46,13.170559,B,0,0.000000,6,24,Forecast,20260824T181001Z-27103c
85132C,CHARLIE AND LOLA FIGURES TINS,2011-11,2011-12,M2_gbm_poisson,4.046185,116.607373,product,18,1.645000,191.819128,196,28.819093,A,0,1.333333,3,24,Forecast,20260824T181001Z-27103c
85135A,YELLOW DRAGONFLY HELICOPTER,2011-11,2011-12,M2_gbm_poisson,35.586357,4.637772,product,17,1.645000,7.629135,44,0.130324,C,15,5.000000,1,24,Forecast,20260824T181001Z-27103c
85135B,BLUE DRAGONFLY HELICOPTER,2011-11,2011-12,M2_gbm_poisson,9.037687,7.233626,product,18,1.645000,11.899315,21,0.800385,B,5,2.666667,1,24,Forecast,20260824T181001Z-27103c
85135C,RED DRAGONFLY HELICOPTER,2011-11,2011-12,M2_gbm_poisson,12.350155,8.514141,product,18,1.645000,14.005761,27,0.689395,B,3,8.666667,1,24,Forecast,20260824T181001Z-27103c
85136A,YELLOW SHARK HELICOPTER,2011-11,2011-12,M2_gbm_poisson,17.460927,4.467460,product,18,1.645000,7.348972,25,0.255855,C,14,7.666667,1,24,Forecast,20260824T181001Z-27103c
85136B,BLUE SHARK HELICOPTER,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85136C,RED SHARK HELICOPTER,2011-11,2011-12,M2_gbm_poisson,20.312734,3.569856,product,18,1.645000,5.872413,27,0.175745,B,16,5.666667,1,24,Forecast,20260824T181001Z-27103c
85141,JARDIN ETCHED GLASS FRUITBOWL,2011-11,2011-12,M2_gbm_poisson,2.064227,11.534826,product,18,1.645000,18.974790,22,5.587965,B,0,0.000000,6,24,Forecast,20260824T181001Z-27103c
85142,JARDIN ETCHED GLASS GINGER JAR,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85144,JARDIN ETCHED GLASS CHEESE DISH,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,B,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85145,JARDIN ETCHED GLASS LARGE BELL JAR,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85146,JARDIN ETCHED GLASS SMALL BELL JAR,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85147,JARDIN ETCHED GLASS CANDLEHLDR LONG,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85150,LADIES & GENTLEMEN METAL SIGN,2011-11,2011-12,M2_gbm_poisson,209.846972,176.689099,product,18,1.645000,290.653568,501,0.841990,A,355,425.000000,1,24,Forecast,20260824T181001Z-27103c
85151,WELCOME METAL SIGN,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85152,HAND OVER THE CHOCOLATE   SIGN,2011-11,2011-12,M2_gbm_poisson,415.926524,469.090346,product,18,1.645000,771.653619,1188,1.127820,A,574,909.666667,1,24,Forecast,20260824T181001Z-27103c
85157,SET OF 2 CHESTS CHOCOLAT AU LAIT,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85159A,"BLACK TEA,COFFEE,SUGAR JARS",2011-11,2011-12,M2_gbm_poisson,34.747076,34.027068,product,18,1.645000,55.974526,91,0.979279,B,30,15.666667,1,24,Forecast,20260824T181001Z-27103c
85159B,"WHITE TEA,COFFEE,SUGAR JARS",2011-11,2011-12,M2_gbm_poisson,49.026403,9.372493,product,18,1.645000,15.417750,65,0.191172,B,50,47.333333,1,24,Forecast,20260824T181001Z-27103c
85160A,WHITE BIRD GARDEN DESIGN MUG,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,B,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85160B,BLACK BIRD GARDEN DESIGN MUG,2011-11,2011-12,M2_gbm_poisson,25.874196,32.252300,product,18,1.645000,53.055034,79,1.246504,B,24,9.000000,1,24,Forecast,20260824T181001Z-27103c
85161,ACRYLIC GEOMETRIC LAMP,2011-11,2011-12,M2_gbm_poisson,6.431791,3.116400,product,18,1.645000,5.126477,12,0.484531,C,3,2.333333,1,24,Forecast,20260824T181001Z-27103c
85162A,SILVER RETRODISC LAMPSHADE,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,B,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85162B,BLACK RETRODISC LAMPSHADE,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,B,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85162C,WHITE RETRODISC LAMPSHADE,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,B,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85163A,WHITE BAROQUE WALL CLOCK,2011-11,2011-12,M2_gbm_poisson,10.451976,7.226030,product,18,1.645000,11.886820,23,0.691355,C,4,4.333333,1,24,Forecast,20260824T181001Z-27103c
85163B,BLACK BAROQUE WALL CLOCK,2011-11,2011-12,M2_gbm_poisson,4.243532,2.953573,product,18,1.645000,4.858627,10,0.696018,B,3,1.000000,1,24,Forecast,20260824T181001Z-27103c
85164B,BLACK BAROQUE CUCKOO CLOCK,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,B,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85165,CANDY PINK FRENCH BOUDOIR CLOCK,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85166A,WHITE METAL BAROQUE PHOTO FRAME,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85166B,BLACK METAL BAROQUE PHOTO FRAME,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85167A,WHITE GRAND BAROQUE PHOTO FRAME,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85167B,BLACK GRAND BAROQUE PHOTO FRAME,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,B,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85168A,WHITE BAROQUE CARRIAGE CLOCK,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85168B,BLACK BAROQUE CARRIAGE CLOCK,2011-11,2011-12,M2_gbm_poisson,13.450064,5.171958,product,18,1.645000,8.507870,22,0.384530,C,6,6.333333,1,24,Forecast,20260824T181001Z-27103c
85169A,IVORY LOVE BIRD CANDLE,2011-11,2011-12,M2_gbm_poisson,41.538779,18.942930,product,18,1.645000,31.161120,73,0.456030,B,36,32.000000,1,24,Forecast,20260824T181001Z-27103c
85169B,BLACK LOVE BIRD CANDLE,2011-11,2011-12,M2_gbm_poisson,21.056580,16.841130,product,18,1.645000,27.703659,49,0.799804,C,10,15.333333,1,24,Forecast,20260824T181001Z-27103c
85169C,EAU DE NIL LOVE BIRD CANDLE,2011-11,2011-12,M2_gbm_poisson,6.269524,9.762761,product,18,1.645000,16.059742,23,1.557177,C,2,1.000000,1,24,Forecast,20260824T181001Z-27103c
85169D,PINK LOVE BIRD CANDLE,2011-11,2011-12,M2_gbm_poisson,33.734135,19.113973,product,18,1.645000,31.442485,66,0.566606,C,26,17.666667,1,24,Forecast,20260824T181001Z-27103c
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,B,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,2011-11,2011-12,M2_gbm_poisson,13.287002,22.602788,product,18,1.645000,37.181587,51,1.701120,C,6,4.666667,1,24,Forecast,20260824T181001Z-27103c
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,2011-11,2011-12,M2_gbm_poisson,18.855308,19.516849,product,18,1.645000,32.105216,51,1.035085,C,12,11.333333,1,24,Forecast,20260824T181001Z-27103c
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,2011-11,2011-12,M2_gbm_poisson,27.271700,29.658699,product,18,1.645000,48.788559,77,1.087527,B,17,14.000000,1,24,Forecast,20260824T181001Z-27103c
85171,S/2 HYACINTH BULB CANDLES,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85172,HYACINTH BULB T-LIGHT CANDLES,2011-11,2011-12,M2_gbm_poisson,106.997725,148.136376,product,18,1.645000,243.684339,351,1.384482,B,432,186.666667,1,24,Forecast,20260824T181001Z-27103c
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,2011-11,2011-12,M2_gbm_poisson,35.932603,40.977199,product,18,1.645000,67.407493,104,1.140391,B,17,34.666667,1,24,Forecast,20260824T181001Z-27103c
85174,S/4 CACTI CANDLES,2011-11,2011-12,M2_gbm_poisson,70.406451,23.776843,product,18,1.645000,39.112907,110,0.337708,A,130,49.000000,1,24,Forecast,20260824T181001Z-27103c
85175,CACTI T-LIGHT CANDLES,2011-11,2011-12,M2_gbm_poisson,160.586087,243.835561,product,18,1.645000,401.109498,562,1.518410,A,560,380.000000,1,24,Forecast,20260824T181001Z-27103c
85176,SEWING SUSAN 21 NEEDLE SET,2011-11,2011-12,M2_gbm_poisson,65.775141,60.410617,product,18,1.645000,99.375465,166,0.918441,B,76,116.666667,1,24,Forecast,20260824T181001Z-27103c
85177,BASKET OF FLOWERS SEWING KIT,2011-11,2011-12,M2_gbm_poisson,50.819891,31.256653,product,18,1.645000,51.417195,103,0.615048,B,33,53.000000,1,24,Forecast,20260824T181001Z-27103c
85178,VICTORIAN SEWING KIT,2011-11,2011-12,M2_gbm_poisson,137.682112,120.724340,product,18,1.645000,198.591539,337,0.876834,A,384,283.333333,1,24,Forecast,20260824T181001Z-27103c
85179A,GREEN BITTY LIGHT CHAIN,2011-11,2011-12,M2_gbm_poisson,95.771445,2.395974,product,18,1.645000,3.941378,100,0.025018,C,109,48.000000,1,24,Forecast,20260824T181001Z-27103c
85179B,WHITE BITTY LIGHT CHAIN,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,B,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85179C,PINK BITTY LIGHT CHAIN,2011-11,2011-12,M2_gbm_poisson,55.771564,4.714512,product,13,1.645000,7.755372,64,0.084533,C,47,25.000000,1,24,Forecast,20260824T181001Z-27103c
85180A,RED HEARTS LIGHT CHAIN,2011-11,2011-12,M2_gbm_poisson,9.781430,14.037248,product,18,1.645000,23.091273,33,1.435092,B,3,6.333333,1,24,Forecast,20260824T181001Z-27103c
85180B,PINK HEARTS LIGHT CHAIN,2011-11,2011-12,M2_gbm_poisson,11.495389,7.452289,product,18,1.645000,12.259015,24,0.648285,C,2,4.666667,1,24,Forecast,20260824T181001Z-27103c
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,2011-11,2011-12,M2_gbm_poisson,61.760974,39.246414,product,18,1.645000,64.560350,127,0.635457,B,72,69.000000,1,24,Forecast,20260824T181001Z-27103c
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,2011-11,2011-12,M2_gbm_poisson,72.723400,34.870936,product,18,1.645000,57.362689,131,0.479501,B,128,107.333333,1,24,Forecast,20260824T181001Z-27103c
85184B,SET 4 EASTER DECOUPAGE OVAL BOXES,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2011-11,2011-12,M2_gbm_poisson,40.957369,22.410951,product,18,1.645000,36.866015,78,0.547178,A,32,25.666667,1,24,Forecast,20260824T181001Z-27103c
85184D,S/4 BLUE ROUND DECOUPAGE BOXES,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,A,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85185B,PINK HORSE SOCK PUPPET,2011-11,2011-12,M2_gbm_poisson,40.957369,17.348691,product,18,1.645000,28.538596,70,0.423579,B,28,16.666667,1,24,Forecast,20260824T181001Z-27103c
85185C,COW  SOCK PUPPET,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85185D,FROG SOCK PUPPET,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85185E,DUCK SOCK PUPPET,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85185F,LION SOCK PUPPET,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85186A,EASTER BUNNY GARLAND OF FLOWERS,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85186B,BUNNY BUNCH OF FLOWERS,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85186C,BUNNY EGG GARLAND,2011-11,2011-12,M2_gbm_poisson,10.301450,8.145770,product,18,1.645000,13.399791,24,0.790740,C,0,8.666667,2,24,Forecast,20260824T181001Z-27103c
85187,S/12 MINI RABBIT EASTER,2011-11,2011-12,M2_gbm_poisson,10.184399,18.060244,product,18,1.645000,29.709101,40,1.773324,C,6,2.000000,1,23,Forecast,20260824T181001Z-27103c
85188A,GREEN METAL SWINGING BUNNY,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85188B,PINK METAL SWINGING BUNNY,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85189,HANGING BUTTERFLY  EGG,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,B,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85190,PINK FLOWER HANGING HEART,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85192S,HANGING SPRING FLOWER HEART SMALL,2011-11,2011-12,M2_gbm_poisson,,,,,,,,,C,0,,,,Inactive (no sales in last 6 months),20260824T181001Z-27103c
85194L,HANGING SPRING FLOWER EGG LARGE,2011-11,2011-12,M2_gbm_poisson,26.773711,23.961023,product,17,1.645000,39.415883,67,0.894946,B,11,3.666667,1,24,Forecast,20260824T181001Z-27103c
85194S,HANGING SPRING FLOWER EGG SMALL,2011-11,2011-12,M2_gbm_poisson,86.182671,42.278923,product,18,1.645000,69.548829,156,0.490573,C,92,121.666667,1,23,Forecast,20260824T181001Z-27103c
