rank,stock_code,cum_product_share,revenue,revenue_share,cum_revenue_share,abc_class
4014,35096B,0.8501,106.4900,0.0000,0.9984,C
4015,90165A,0.8503,106.4900,0.0000,0.9984,C
4016,23496,0.8505,106.1300,0.0000,0.9984,C
4017,90177C,0.8507,106.1300,0.0000,0.9984,C
4018,22987,0.8509,105.8400,0.0000,0.9985,C
4019,90051,0.8511,105.7200,0.0000,0.9985,C
4020,35610A,0.8513,105.4300,0.0000,0.9985,C
4021,84458,0.8515,105.4000,0.0000,0.9985,C
4022,17090D,0.8518,105.2000,0.0000,0.9985,C
4023,16169D,0.8520,105.0000,0.0000,0.9985,C
4024,90141A,0.8522,104.9500,0.0000,0.9985,C
4025,90079,0.8524,104.7700,0.0000,0.9985,C
4026,21118,0.8526,104.2500,0.0000,0.9985,C
4027,21337,0.8528,103.5300,0.0000,0.9985,C
4028,90059D,0.8530,103.4400,0.0000,0.9985,C
4029,23303,0.8532,103.3500,0.0000,0.9985,C
4030,35910A,0.8535,103.3500,0.0000,0.9985,C
4031,35594,0.8537,103.0600,0.0000,0.9985,C
4032,90118,0.8539,102.4700,0.0000,0.9985,C
4033,84613A,0.8541,102.3000,0.0000,0.9985,C
4034,90125C,0.8543,101.3500,0.0000,0.9985,C
4035,72369A,0.8545,101.2900,0.0000,0.9985,C
4036,16248B,0.8547,101.2500,0.0000,0.9986,C
4037,84921,0.8549,101.2500,0.0000,0.9986,C
4038,85050,0.8551,100.8000,0.0000,0.9986,C
4039,72821,0.8554,100.6500,0.0000,0.9986,C
4040,75172,0.8556,100.3100,0.0000,0.9986,C
4041,78027,0.8558,100.1500,0.0000,0.9986,C
4042,21266,0.8560,98.9000,0.0000,0.9986,C
4043,84575A,0.8562,98.8000,0.0000,0.9986,C
4044,84705D,0.8564,97.9000,0.0000,0.9986,C
4045,16161G,0.8566,97.5000,0.0000,0.9986,C
4046,23574,0.8568,97.5000,0.0000,0.9986,C
4047,90150,0.8571,97.5000,0.0000,0.9986,C
4048,90067A,0.8573,97.2400,0.0000,0.9986,C
4049,20861,0.8575,96.6000,0.0000,0.9986,C
4050,20697,0.8577,96.6000,0.0000,0.9986,C
4051,84465,0.8579,96.5100,0.0000,0.9986,C
4052,90169,0.8581,96.3900,0.0000,0.9986,C
4053,17084J,0.8583,95.7600,0.0000,0.9986,C
4054,23562,0.8585,95.3700,0.0000,0.9986,C
4055,72606A,0.8587,94.9200,0.0000,0.9987,C
4056,90024C,0.8590,93.4800,0.0000,0.9987,C
4057,90026A,0.8592,93.4700,0.0000,0.9987,C
4058,17084A,0.8594,92.8200,0.0000,0.9987,C
4059,35913B,0.8596,92.3900,0.0000,0.9987,C
4060,90075,0.8598,92.1800,0.0000,0.9987,C
4061,84753A,0.8600,92.1700,0.0000,0.9987,C
4062,21343,0.8602,92.0000,0.0000,0.9987,C
4063,23304,0.8604,91.6500,0.0000,0.9987,C
4064,90112,0.8607,91.2500,0.0000,0.9987,C
4065,90163B,0.8609,90.9700,0.0000,0.9987,C
4066,84437A,0.8611,90.9500,0.0000,0.9987,C
4067,84539,0.8613,90.7500,0.0000,0.9987,C
4068,90214R,0.8615,89.9600,0.0000,0.9987,C
4069,71406C,0.8617,89.9200,0.0000,0.9987,C
4070,23611,0.8619,89.6400,0.0000,0.9987,C
4071,23151,0.8621,89.6200,0.0000,0.9987,C
4072,17013C,0.8623,89.4600,0.0000,0.9987,C
4073,90089,0.8626,89.4300,0.0000,0.9987,C
4074,79026B,0.8628,89.2500,0.0000,0.9987,C
4075,47598,0.8630,89.1200,0.0000,0.9987,C
4076,84388,0.8632,89.0400,0.0000,0.9988,C
4077,20660,0.8634,88.7500,0.0000,0.9988,C
4078,90162A,0.8636,88.5000,0.0000,0.9988,C
4079,35638A,0.8638,88.0500,0.0000,0.9988,C
4080,71495A,0.8640,87.9600,0.0000,0.9988,C
4081,84721,0.8643,87.8000,0.0000,0.9988,C
4082,90092,0.8645,87.5100,0.0000,0.9988,C
4083,84679,0.8647,87.5000,0.0000,0.9988,C
4084,84891B,0.8649,87.4500,0.0000,0.9988,C
4085,37462B,0.8651,87.2800,0.0000,0.9988,C
4086,23626,0.8653,87.1500,0.0000,0.9988,C
4087,20835,0.8655,87.0200,0.0000,0.9988,C
4088,35822B,0.8657,87.0200,0.0000,0.9988,C
4089,90088,0.8659,86.7000,0.0000,0.9988,C
4090,23580,0.8662,86.2600,0.0000,0.9988,C
4091,84424A,0.8664,86.2500,0.0000,0.9988,C
4092,35271S,0.8666,85.9700,0.0000,0.9988,C
4093,90214G,0.8668,85.9300,0.0000,0.9988,C
4094,90012B,0.8670,85.9000,0.0000,0.9988,C
4095,90202C,0.8672,85.6600,0.0000,0.9988,C
4096,90162D,0.8674,85.5500,0.0000,0.9988,C
4097,84454,0.8676,85.5300,0.0000,0.9988,C
4098,90202A,0.8679,85.1000,0.0000,0.9989,C
4099,35838B,0.8681,85.0000,0.0000,0.9989,C
4100,90026D,0.8683,85.0000,0.0000,0.9989,C
4101,90001D,0.8685,84.9600,0.0000,0.9989,C
4102,17027A,0.8687,84.8400,0.0000,0.9989,C
4103,84251B,0.8689,84.8400,0.0000,0.9989,C
4104,46775B,0.8691,84.7500,0.0000,0.9989,C
4105,16051,0.8693,84.6900,0.0000,0.9989,C
4106,81952B,0.8695,84.5600,0.0000,0.9989,C
4107,84450B,0.8698,84.5500,0.0000,0.9989,C
4108,84251F,0.8700,83.9700,0.0000,0.9989,C
4109,90214D,0.8702,83.8600,0.0000,0.9989,C
4110,90141C,0.8704,83.6900,0.0000,0.9989,C
4111,90059E,0.8706,83.3600,0.0000,0.9989,C
4112,22016,0.8708,83.3300,0.0000,0.9989,C
4113,90039C,0.8710,82.9200,0.0000,0.9989,C
4114,90176D,0.8712,82.8100,0.0000,0.9989,C
4115,90002B,0.8715,82.7400,0.0000,0.9989,C
4116,90177E,0.8717,82.7100,0.0000,0.9989,C
4117,90177B,0.8719,82.6800,0.0000,0.9989,C
4118,90189A,0.8721,82.6400,0.0000,0.9989,C
4119,90130A,0.8723,82.5100,0.0000,0.9989,C
4120,90069,0.8725,82.5000,0.0000,0.9989,C
4121,21699,0.8727,82.4400,0.0000,0.9990,C
4122,72783,0.8729,81.9000,0.0000,0.9990,C
4123,35610C,0.8731,81.5600,0.0000,0.9990,C
4124,72779,0.8734,81.1200,0.0000,0.9990,C
4125,16201B,0.8736,81.1000,0.0000,0.9990,C
4126,90121B,0.8738,80.7500,0.0000,0.9990,C
4127,84596I,0.8740,80.6200,0.0000,0.9990,C
4128,17011E,0.8742,80.6000,0.0000,0.9990,C
4129,DCGS0069,0.8744,80.3100,0.0000,0.9990,C
4130,35265,0.8746,80.0000,0.0000,0.9990,C
4131,84415B,0.8748,80.0000,0.0000,0.9990,C
4132,84795E,0.8751,79.5000,0.0000,0.9990,C
4133,84548,0.8753,79.2000,0.0000,0.9990,C
4134,90064A,0.8755,79.1400,0.0000,0.9990,C
4135,90039B,0.8757,78.9900,0.0000,0.9990,C
4136,90064B,0.8759,78.7500,0.0000,0.9990,C
4137,35931,0.8761,78.1200,0.0000,0.9990,C
4138,23576,0.8763,78.0000,0.0000,0.9990,C
4139,84455,0.8765,77.9600,0.0000,0.9990,C
4140,21450,0.8767,77.3500,0.0000,0.9990,C
4141,90176C,0.8770,77.0000,0.0000,0.9990,C
4142,21595,0.8772,76.9500,0.0000,0.9990,C
4143,84251C,0.8774,76.6800,0.0000,0.9990,C
4144,84425A,0.8776,76.6000,0.0000,0.9990,C
4145,90059F,0.8778,76.5700,0.0000,0.9991,C
4146,90100,0.8780,76.5000,0.0000,0.9991,C
4147,90020,0.8782,76.2300,0.0000,0.9991,C
4148,90183B,0.8784,76.1300,0.0000,0.9991,C
4149,35815P,0.8787,75.8800,0.0000,0.9991,C
4150,90176A,0.8789,75.8800,0.0000,0.9991,C
4151,90038B,0.8791,75.4600,0.0000,0.9991,C
4152,62043B,0.8793,75.1600,0.0000,0.9991,C
4153,16161E,0.8795,75.0000,0.0000,0.9991,C
4154,37399,0.8797,75.0000,0.0000,0.9991,C
4155,84757,0.8799,74.7500,0.0000,0.9991,C
4156,23467,0.8801,74.6800,0.0000,0.9991,C
4157,90206A,0.8803,74.6200,0.0000,0.9991,C
4158,21267,0.8806,74.6000,0.0000,0.9991,C
4159,90012A,0.8808,74.3800,0.0000,0.9991,C
4160,90214H,0.8810,73.9400,0.0000,0.9991,C
4161,84899E,0.8812,73.9300,0.0000,0.9991,C
4162,84593,0.8814,73.7500,0.0000,0.9991,C
4163,79331,0.8816,73.6000,0.0000,0.9991,C
4164,15030,0.8818,73.0800,0.0000,0.9991,C
4165,16151A,0.8820,72.5000,0.0000,0.9991,C
4166,84447,0.8823,72.4200,0.0000,0.9991,C
4167,84427B,0.8825,72.2500,0.0000,0.9991,C
4168,84746,0.8827,72.0600,0.0000,0.9991,C
4169,90031,0.8829,71.9000,0.0000,0.9991,C
4170,90038C,0.8831,71.4600,0.0000,0.9992,C
4171,35937,0.8833,71.4400,0.0000,0.9992,C
4172,17007B,0.8835,71.4000,0.0000,0.9992,C
4173,90060D,0.8837,71.4000,0.0000,0.9992,C
4174,37509,0.8839,71.4000,0.0000,0.9992,C
4175,84925C,0.8842,71.4000,0.0000,0.9992,C
4176,23579,0.8844,71.3500,0.0000,0.9992,C
4177,84415A,0.8846,71.2500,0.0000,0.9992,C
4178,16256C,0.8848,70.9800,0.0000,0.9992,C
4179,84803B,0.8850,70.9800,0.0000,0.9992,C
4180,90214N,0.8852,70.9700,0.0000,0.9992,C
4181,90130C,0.8854,70.7200,0.0000,0.9992,C
4182,20958,0.8856,70.5000,0.0000,0.9992,C
4183,90050,0.8859,70.1600,0.0000,0.9992,C
4184,90131,0.8861,69.6200,0.0000,0.9992,C
4185,23464,0.8863,69.4000,0.0000,0.9992,C
4186,72140F,0.8865,69.1800,0.0000,0.9992,C
4187,90214B,0.8867,68.8500,0.0000,0.9992,C
4188,90037B,0.8869,68.6900,0.0000,0.9992,C
4189,71215,0.8871,68.1000,0.0000,0.9992,C
4190,84857A,0.8873,68.0000,0.0000,0.9992,C
4191,DCGS0004,0.8875,67.9400,0.0000,0.9992,C
4192,90140,0.8878,67.9000,0.0000,0.9992,C
4193,84086B,0.8880,67.8500,0.0000,0.9992,C
4194,47420,0.8882,67.8300,0.0000,0.9992,C
4195,90026B,0.8884,67.8200,0.0000,0.9992,C
4196,90026C,0.8886,67.8200,0.0000,0.9992,C
4197,20879,0.8888,67.8000,0.0000,0.9992,C
4198,90002E,0.8890,67.7700,0.0000,0.9993,C
4199,84864A,0.8892,67.7100,0.0000,0.9993,C
4200,90078,0.8895,67.6400,0.0000,0.9993,C
4201,90024F,0.8897,67.6100,0.0000,0.9993,C
4202,90202B,0.8899,67.5900,0.0000,0.9993,C
4203,47341B,0.8901,67.5000,0.0000,0.9993,C
4204,84926B,0.8903,67.5000,0.0000,0.9993,C
4205,47504J,0.8905,67.2500,0.0000,0.9993,C
4206,90125B,0.8907,66.9700,0.0000,0.9993,C
4207,35819P,0.8909,66.5500,0.0000,0.9993,C
4208,90059C,0.8911,66.5300,0.0000,0.9993,C
4209,90037A,0.8914,66.3100,0.0000,0.9993,C
4210,40002,0.8916,66.3000,0.0000,0.9993,C
4211,85072,0.8918,66.0000,0.0000,0.9993,C
4212,79329,0.8920,65.9400,0.0000,0.9993,C
4213,84340,0.8922,65.7600,0.0000,0.9993,C
4214,90027D,0.8924,65.5400,0.0000,0.9993,C
4215,90179A,0.8926,65.1800,0.0000,0.9993,C
4216,47016,0.8928,65.1000,0.0000,0.9993,C
4217,84705A,0.8931,65.1000,0.0000,0.9993,C
4218,23442,0.8933,64.4800,0.0000,0.9993,C
4219,84551,0.8935,64.3500,0.0000,0.9993,C
4220,90046,0.8937,64.3500,0.0000,0.9993,C
4221,90074,0.8939,64.0900,0.0000,0.9993,C
4222,79534,0.8941,63.8000,0.0000,0.9993,C
4223,20791,0.8943,63.7500,0.0000,0.9993,C
4224,85018A,0.8945,63.7500,0.0000,0.9993,C
4225,85018B,0.8947,63.7500,0.0000,0.9993,C
4226,90037C,0.8950,63.6000,0.0000,0.9993,C
4227,20905,0.8952,63.5000,0.0000,0.9994,C
4228,90205A,0.8954,63.4600,0.0000,0.9994,C
4229,37491D,0.8956,63.2800,0.0000,0.9994,C
4230,79406,0.8958,63.1300,0.0000,0.9994,C
4231,72709,0.8960,62.9000,0.0000,0.9994,C
4232,84529B,0.8962,62.3500,0.0000,0.9994,C
4233,35607B,0.8964,62.3000,0.0000,0.9994,C
4234,47348A,0.8967,62.0100,0.0000,0.9994,C
4235,17136A,0.8969,61.7800,0.0000,0.9994,C
4236,20620,0.8971,61.7600,0.0000,0.9994,C
4237,35817B,0.8973,61.3000,0.0000,0.9994,C
4238,35973,0.8975,61.2500,0.0000,0.9994,C
4239,35910B,0.8977,61.0700,0.0000,0.9994,C
4240,90187B,0.8979,60.6400,0.0000,0.9994,C
4241,84875A,0.8981,60.0000,0.0000,0.9994,C
4242,90141B,0.8983,59.9600,0.0000,0.9994,C
4243,23614,0.8986,59.9400,0.0000,0.9994,C
4244,23629,0.8988,59.7600,0.0000,0.9994,C
4245,90021,0.8990,59.7500,0.0000,0.9994,C
4246,90171,0.8992,59.6500,0.0000,0.9994,C
4247,44241C,0.8994,59.5000,0.0000,0.9994,C
4248,84582,0.8996,59.5000,0.0000,0.9994,C
4249,35654,0.8998,59.4000,0.0000,0.9994,C
4250,90214P,0.9000,59.3400,0.0000,0.9994,C
4251,35001B,0.9003,59.3300,0.0000,0.9994,C
4252,90011B,0.9005,59.0600,0.0000,0.9994,C
4253,35909A,0.9007,59.0000,0.0000,0.9994,C
4254,23575,0.9009,58.7300,0.0000,0.9994,C
4255,81985A,0.9011,58.6500,0.0000,0.9994,C
4256,85023C,0.9013,58.6500,0.0000,0.9994,C
4257,84226,0.9015,58.3100,0.0000,0.9994,C
4258,35816B,0.9017,58.0700,0.0000,0.9995,C
4259,17129C,0.9019,57.9800,0.0000,0.9995,C
4260,90214I,0.9022,57.2300,0.0000,0.9995,C
4261,35821B,0.9024,57.0000,0.0000,0.9995,C
4262,72771B,0.9026,56.9000,0.0000,0.9995,C
4263,90212C,0.9028,56.2500,0.0000,0.9995,C
4264,47344B,0.9030,56.1600,0.0000,0.9995,C
4265,85023A,0.9032,56.1000,0.0000,0.9995,C
4266,90033,0.9034,55.8800,0.0000,0.9995,C
4267,85080,0.9036,55.7600,0.0000,0.9995,C
4268,90001B,0.9039,55.1200,0.0000,0.9995,C
4269,85151,0.9041,55.0000,0.0000,0.9995,C
4270,90135A,0.9043,54.6200,0.0000,0.9995,C
4271,90142D,0.9045,54.5900,0.0000,0.9995,C
4272,90043,0.9047,54.5100,0.0000,0.9995,C
4273,20820,0.9049,54.4500,0.0000,0.9995,C
4274,20953,0.9051,54.4500,0.0000,0.9995,C
4275,90084,0.9053,54.4000,0.0000,0.9995,C
4276,46115B,0.9055,54.3400,0.0000,0.9995,C
4277,90179B,0.9058,53.5400,0.0000,0.9995,C
4278,72798C,0.9060,53.1100,0.0000,0.9995,C
4279,90177A,0.9062,52.7900,0.0000,0.9995,C
4280,84845C,0.9064,52.5000,0.0000,0.9995,C
4281,20870,0.9066,52.2000,0.0000,0.9995,C
4282,90214T,0.9068,52.0900,0.0000,0.9995,C
4283,84292B,0.9070,51.8000,0.0000,0.9995,C
4284,84845D,0.9072,51.2500,0.0000,0.9995,C
4285,84402B,0.9075,51.1400,0.0000,0.9995,C
4286,35071,0.9077,51.1400,0.0000,0.9995,C
4287,90188,0.9079,51.0600,0.0000,0.9995,C
4288,84612B,0.9081,51.0000,0.0000,0.9995,C
4289,20964,0.9083,51.0000,0.0000,0.9995,C
4290,85069,0.9085,50.8500,0.0000,0.9995,C
4291,90034,0.9087,50.4800,0.0000,0.9995,C
4292,72083A,0.9089,50.4000,0.0000,0.9995,C
4293,22657,0.9091,50.1500,0.0000,0.9995,C
4294,90141E,0.9094,50.0600,0.0000,0.9996,C
4295,90052,0.9096,49.5800,0.0000,0.9996,C
4296,84537B,0.9098,49.1400,0.0000,0.9996,C
4297,72129,0.9100,49.1100,0.0000,0.9996,C
4298,35603C,0.9102,48.3000,0.0000,0.9996,C
4299,37491A,0.9104,48.3000,0.0000,0.9996,C
4300,84608,0.9106,47.7000,0.0000,0.9996,C
4301,21347,0.9108,47.6000,0.0000,0.9996,C
4302,20895,0.9111,47.2000,0.0000,0.9996,C
4303,35909B,0.9113,47.2000,0.0000,0.9996,C
4304,90067B,0.9115,47.1200,0.0000,0.9996,C
4305,84227,0.9117,47.0400,0.0000,0.9996,C
4306,90182C,0.9119,47.0400,0.0000,0.9996,C
4307,90181C,0.9121,46.9300,0.0000,0.9996,C
4308,20988,0.9123,46.8000,0.0000,0.9996,C
4309,84857B,0.9125,46.8000,0.0000,0.9996,C
4310,90001C,0.9127,46.7000,0.0000,0.9996,C
4311,90001A,0.9130,46.6000,0.0000,0.9996,C
4312,37489A,0.9132,46.5600,0.0000,0.9996,C
4313,16050,0.9134,46.4500,0.0000,0.9996,C
4314,37462E,0.9136,46.2900,0.0000,0.9996,C
4315,47341A,0.9138,46.2500,0.0000,0.9996,C
4316,90128A,0.9140,46.2100,0.0000,0.9996,C
4317,72024U,0.9142,46.2000,0.0000,0.9996,C
4318,85081,0.9144,46.1700,0.0000,0.9996,C
4319,84626,0.9147,45.9500,0.0000,0.9996,C
4320,35611B,0.9149,45.7600,0.0000,0.9996,C
4321,16161C,0.9151,45.0000,0.0000,0.9996,C
4322,72724,0.9153,45.0000,0.0000,0.9996,C
4323,21685,0.9155,44.8500,0.0000,0.9996,C
4324,90135,0.9157,44.7500,0.0000,0.9996,C
4325,90197D,0.9159,44.5500,0.0000,0.9996,C
4326,72796B,0.9161,44.5500,0.0000,0.9996,C
4327,90011A,0.9163,44.2800,0.0000,0.9996,C
4328,84586L,0.9166,44.2500,0.0000,0.9996,C
4329,35085E,0.9168,44.2500,0.0000,0.9996,C
4330,90125E,0.9170,44.1900,0.0000,0.9996,C
4331,90083,0.9172,44.1700,0.0000,0.9996,C
4332,35815B,0.9174,43.9400,0.0000,0.9996,C
4333,17014C,0.9176,43.7500,0.0000,0.9996,C
4334,79063C,0.9178,43.4600,0.0000,0.9996,C
4335,18097A,0.9180,43.3500,0.0000,0.9997,C
4336,90042B,0.9183,43.3500,0.0000,0.9997,C
4337,35822P,0.9185,43.3200,0.0000,0.9997,C
4338,90059B,0.9187,43.2200,0.0000,0.9997,C
4339,21596,0.9189,42.6400,0.0000,0.9997,C
4340,90024A,0.9191,42.5000,0.0000,0.9997,C
4341,90126C,0.9193,42.1000,0.0000,0.9997,C
4342,72771C,0.9195,42.0800,0.0000,0.9997,C
4343,20860,0.9197,42.0000,0.0000,0.9997,C
4344,90152C,0.9199,41.6500,0.0000,0.9997,C
4345,84611B,0.9202,41.6500,0.0000,0.9997,C
4346,90060C,0.9204,41.6500,0.0000,0.9997,C
4347,85184B,0.9206,41.3000,0.0000,0.9997,C
4348,37477B,0.9208,41.2500,0.0000,0.9997,C
4349,23448,0.9210,41.2500,0.0000,0.9997,C
4350,90027C,0.9212,41.1700,0.0000,0.9997,C
4351,21119,0.9214,41.0100,0.0000,0.9997,C
4352,35644,0.9216,40.9500,0.0000,0.9997,C
4353,44228,0.9219,40.8000,0.0000,0.9997,C
4354,84798C,0.9221,40.8000,0.0000,0.9997,C
4355,47013C,0.9223,40.5200,0.0000,0.9997,C
4356,90136,0.9225,40.4700,0.0000,0.9997,C
4357,90152A,0.9227,40.3400,0.0000,0.9997,C
4358,20994,0.9229,39.9500,0.0000,0.9997,C
4359,23625,0.9231,39.9200,0.0000,0.9997,C
4360,47013A,0.9233,39.8700,0.0000,0.9997,C
4361,37468,0.9235,39.8100,0.0000,0.9997,C
4362,79065A,0.9238,39.8000,0.0000,0.9997,C
4363,23440,0.9240,39.5200,0.0000,0.9997,C
4364,23578,0.9242,39.2300,0.0000,0.9997,C
4365,82545A,0.9244,38.7500,0.0000,0.9997,C
4366,35963,0.9246,38.3800,0.0000,0.9997,C
4367,90130D,0.9248,38.3100,0.0000,0.9997,C
4368,90027B,0.9250,38.2800,0.0000,0.9997,C
4369,90183C,0.9252,38.1200,0.0000,0.9997,C
4370,90054,0.9255,38.0600,0.0000,0.9997,C
4371,23038,0.9257,38.0300,0.0000,0.9997,C
4372,90176B,0.9259,37.6200,0.0000,0.9997,C
4373,85115B,0.9261,37.6200,0.0000,0.9997,C
4374,35233,0.9263,37.5000,0.0000,0.9997,C
4375,37112,0.9265,37.5000,0.0000,0.9997,C
4376,79413,0.9267,37.5000,0.0000,0.9997,C
4377,84705F,0.9269,37.2000,0.0000,0.9997,C
4378,90126A,0.9271,37.1400,0.0000,0.9997,C
4379,84251J,0.9274,37.0400,0.0000,0.9997,C
4380,16162M,0.9276,36.9600,0.0000,0.9997,C
4381,72715,0.9278,36.9600,0.0000,0.9997,C
4382,17014E,0.9280,36.6000,0.0000,0.9998,C
4383,90141D,0.9282,36.3300,0.0000,0.9998,C
4384,90037D,0.9284,35.8700,0.0000,0.9998,C
4385,37348,0.9286,35.7000,0.0000,0.9998,C
4386,90060B,0.9288,35.7000,0.0000,0.9998,C
4387,90132,0.9291,35.6300,0.0000,0.9998,C
4388,90011C,0.9293,35.3300,0.0000,0.9998,C
4389,90152B,0.9295,35.2600,0.0000,0.9998,C
4390,79063D,0.9297,35.1400,0.0000,0.9998,C
4391,84745B,0.9299,34.8600,0.0000,0.9998,C
4392,DCGS0058,0.9301,34.8200,0.0000,0.9998,C
4393,84868B,0.9303,34.7500,0.0000,0.9998,C
4394,90081B,0.9305,34.6500,0.0000,0.9998,C
4395,84546,0.9307,34.6500,0.0000,0.9998,C
4396,35955,0.9310,34.6200,0.0000,0.9998,C
4397,44265,0.9312,34.0000,0.0000,0.9998,C
4398,90039A,0.9314,33.8800,0.0000,0.9998,C
4399,90066A,0.9316,33.7500,0.0000,0.9998,C
4400,84456,0.9318,33.1500,0.0000,0.9998,C
4401,90076,0.9320,33.0000,0.0000,0.9998,C
4402,DCGS0003,0.9322,32.5900,0.0000,0.9998,C
4403,90214F,0.9324,32.5100,0.0000,0.9998,C
4404,23603,0.9327,32.3700,0.0000,0.9998,C
4405,85079,0.9329,32.2500,0.0000,0.9998,C
4406,23632,0.9331,31.2000,0.0000,0.9998,C
4407,44091C,0.9333,30.6600,0.0000,0.9998,C
4408,21919,0.9335,30.4700,0.0000,0.9998,C
4409,37489B,0.9337,30.4200,0.0000,0.9998,C
4410,84745A,0.9339,30.2400,0.0000,0.9998,C
4411,90025F,0.9341,30.2300,0.0000,0.9998,C
4412,18010,0.9343,30.1600,0.0000,0.9998,C
4413,37491B,0.9346,30.0800,0.0000,0.9998,C
4414,47563B,0.9348,30.0000,0.0000,0.9998,C
4415,21767,0.9350,29.9500,0.0000,0.9998,C
4416,78056,0.9352,29.8500,0.0000,0.9998,C
4417,22351,0.9354,29.8100,0.0000,0.9998,C
4418,35598A,0.9356,29.5000,0.0000,0.9998,C
4419,78034B,0.9358,29.2500,0.0000,0.9998,C
4420,44089C,0.9360,28.5600,0.0000,0.9998,C
4421,37489D,0.9363,28.0800,0.0000,0.9998,C
4422,40005B,0.9365,28.0500,0.0000,0.9998,C
4423,17091F,0.9367,27.7100,0.0000,0.9998,C
4424,23613,0.9369,27.3900,0.0000,0.9998,C
4425,84030B,0.9371,27.2100,0.0000,0.9998,C
4426,21097,0.9373,27.2000,0.0000,0.9998,C
4427,84867B,0.9375,27.1400,0.0000,0.9998,C
4428,90214O,0.9377,27.1100,0.0000,0.9998,C
4429,90187A,0.9380,27.0400,0.0000,0.9998,C
4430,23702,0.9382,27.0000,0.0000,0.9998,C
4431,17013F,0.9384,26.7000,0.0000,0.9998,C
4432,90027A,0.9386,26.5200,0.0000,0.9998,C
4433,90025E,0.9388,26.5000,0.0000,0.9998,C
4434,84876C,0.9390,26.2500,0.0000,0.9998,C
4435,37489C,0.9392,26.0600,0.0000,0.9998,C
4436,20954,0.9394,25.5900,0.0000,0.9998,C
4437,90214V,0.9396,25.5000,0.0000,0.9998,C
4438,90142A,0.9399,25.4500,0.0000,0.9998,C
4439,DCGS0070,0.9401,25.4400,0.0000,0.9998,C
4440,35597D,0.9403,25.2800,0.0000,0.9998,C
4441,90053,0.9405,25.2300,0.0000,0.9998,C
4442,90128C,0.9407,25.0400,0.0000,0.9998,C
4443,23620,0.9409,24.9000,0.0000,0.9998,C
4444,23637,0.9411,24.9000,0.0000,0.9998,C
4445,84550,0.9413,24.7500,0.0000,0.9999,C
4446,35633B,0.9416,24.7000,0.0000,0.9999,C
4447,35596,0.9418,24.6500,0.0000,0.9999,C
4448,10124A,0.9420,24.3600,0.0000,0.9999,C
4449,84450A,0.9422,24.1800,0.0000,0.9999,C
4450,84575B,0.9424,23.8000,0.0000,0.9999,C
4451,90128B,0.9426,23.7600,0.0000,0.9999,C
4452,17014F,0.9428,23.7000,0.0000,0.9999,C
4453,90011E,0.9430,23.6100,0.0000,0.9999,C
4454,47552A,0.9432,23.4000,0.0000,0.9999,C
4455,23623,0.9435,23.2800,0.0000,0.9999,C
4456,90182A,0.9437,23.2600,0.0000,0.9999,C
4457,23447,0.9439,23.1000,0.0000,0.9999,C
4458,90095,0.9441,22.9100,0.0000,0.9999,C
4459,90055,0.9443,22.8000,0.0000,0.9999,C
4460,90025C,0.9445,22.5600,0.0000,0.9999,C
4461,37477C,0.9447,22.5000,0.0000,0.9999,C
4462,90176E,0.9449,22.5000,0.0000,0.9999,C
4463,90189B,0.9452,22.5000,0.0000,0.9999,C
4464,90041,0.9454,21.9400,0.0000,0.9999,C
4465,35652,0.9456,21.5000,0.0000,0.9999,C
4466,84387A,0.9458,21.4500,0.0000,0.9999,C
4467,23446,0.9460,21.4500,0.0000,0.9999,C
4468,35591T,0.9462,21.2500,0.0000,0.9999,C
4469,21387,0.9464,21.2500,0.0000,0.9999,C
4470,90128D,0.9466,21.2400,0.0000,0.9999,C
4471,21594,0.9468,21.0600,0.0000,0.9999,C
4472,23692,0.9471,21.0000,0.0000,0.9999,C
4473,35603B,0.9473,21.0000,0.0000,0.9999,C
4474,DCGS0072,0.9475,20.6800,0.0000,0.9999,C
4475,10002R,0.9477,20.5700,0.0000,0.9999,C
4476,79172D,0.9479,20.4000,0.0000,0.9999,C
4477,90082C,0.9481,19.9300,0.0000,0.9999,C
4478,23601,0.9483,19.9200,0.0000,0.9999,C
4479,23646,0.9485,19.9200,0.0000,0.9999,C
4480,90127A,0.9488,19.9200,0.0000,0.9999,C
4481,84570B,0.9490,19.8000,0.0000,0.9999,C
4482,37488A,0.9492,19.7700,0.0000,0.9999,C
4483,37487B,0.9494,19.7200,0.0000,0.9999,C
4484,44092C,0.9496,19.5500,0.0000,0.9999,C
4485,20680,0.9498,19.5000,0.0000,0.9999,C
4486,79062D,0.9500,19.4000,0.0000,0.9999,C
4487,81950V,0.9502,18.8000,0.0000,0.9999,C
4488,90025D,0.9504,18.6900,0.0000,0.9999,C
4489,84732B,0.9507,18.4800,0.0000,0.9999,C
4490,72796A,0.9509,18.1500,0.0000,0.9999,C
4491,84311,0.9511,18.1500,0.0000,0.9999,C
4492,90214Z,0.9513,18.0100,0.0000,0.9999,C
4493,84614C,0.9515,17.8500,0.0000,0.9999,C
4494,18097B,0.9517,17.8500,0.0000,0.9999,C
4495,85225,0.9519,17.5000,0.0000,0.9999,C
4496,23627,0.9521,17.4300,0.0000,0.9999,C
4497,23640,0.9524,17.4300,0.0000,0.9999,C
4498,23645,0.9526,17.4300,0.0000,0.9999,C
4499,DCGS0066N,0.9528,17.3000,0.0000,0.9999,C
4500,DCGS0068,0.9530,17.1200,0.0000,0.9999,C
